id,fold,label,text1,text2
neu_wpair-50000-569,9,neu,orioles,enjoyed
neu_wpair-50000-570,0,neu,classics,exploiting
neu_wpair-50000-571,1,neu,hippodrome,anyway
neu_wpair-50000-572,2,neu,fiscal,vasari
neu_wpair-50000-573,3,neu,links,invaluable
neu_wpair-50000-574,4,neu,enjoyment,fate
neu_wpair-50000-575,5,neu,indifference,douglas
neu_wpair-50000-576,6,neu,smelling,crest
neu_wpair-50000-577,7,neu,consensus,twentieth
neu_wpair-50000-578,8,neu,accusing,proves
neu_wpair-50000-579,9,neu,whereabouts,uninhabited
neu_wpair-50000-580,0,neu,john,coincidence
neu_wpair-50000-581,1,neu,blames,aftermath
neu_wpair-50000-582,2,neu,pears,brim
neu_wpair-50000-583,3,neu,rooms,elvis
neu_wpair-50000-584,4,neu,passeggiata,rhododendrons
neu_wpair-50000-585,5,neu,analyst,republicans
neu_wpair-50000-586,6,neu,blaze,flex
neu_wpair-50000-587,7,neu,yep,dashed
neu_wpair-50000-588,8,neu,cloudy,vieille
neu_wpair-50000-589,9,neu,produced,impact
neu_wpair-50000-590,0,neu,constructive,mountains
neu_wpair-50000-591,1,neu,jardin,boycotting
neu_wpair-50000-592,2,neu,flags,laughing
neu_wpair-50000-593,3,neu,probate,roaring
neu_wpair-50000-594,4,neu,maroon,takeover
neu_wpair-50000-595,5,neu,remind,perspectives
neu_wpair-50000-596,6,neu,agents,ptolemy
neu_wpair-50000-597,7,neu,parallels,retains
neu_wpair-50000-598,8,neu,minors,collision
neu_wpair-50000-599,9,neu,robinson,messages
neu_wpair-50000-600,0,neu,silly,imposes
neu_wpair-50000-601,1,neu,wanted,fira
neu_wpair-50000-602,2,neu,finished,gleaned
neu_wpair-50000-603,3,neu,intact,melting
neu_wpair-50000-604,4,neu,prairie,nanny
neu_wpair-50000-605,5,neu,pr,sway
neu_wpair-50000-606,6,neu,escalator,prominence
neu_wpair-50000-607,7,neu,signposts,drafts
neu_wpair-50000-608,8,neu,stewart,know
neu_wpair-50000-609,9,neu,classification,1899
neu_wpair-50000-610,0,neu,italy,sonny
neu_wpair-50000-611,1,neu,measurement,amun
neu_wpair-50000-612,2,neu,however,contradict
neu_wpair-50000-613,3,neu,xiii,wilson
neu_wpair-50000-614,4,neu,aside,unimpressed
neu_wpair-50000-615,5,neu,marino,inlaid
neu_wpair-50000-616,6,neu,divide,plo
neu_wpair-50000-617,7,neu,featuring,favor
neu_wpair-50000-618,8,neu,promises,benigni
neu_wpair-50000-619,9,neu,exotic,martyred
neu_wpair-50000-620,0,neu,khajuraho,popolo
neu_wpair-50000-621,1,neu,106,complacency
neu_wpair-50000-622,2,neu,appropriated,payoff
neu_wpair-50000-623,3,neu,proposing,west
neu_wpair-50000-624,4,neu,heating,rainy
neu_wpair-50000-625,5,neu,jerk,shiver
neu_wpair-50000-626,6,neu,49ers,superman
neu_wpair-50000-627,7,neu,grotesque,miracles
neu_wpair-50000-628,8,neu,spouse,gloria
neu_wpair-50000-629,9,neu,jean,town
neu_wpair-50000-630,0,neu,profusion,engines
neu_wpair-50000-631,1,neu,ataterk,resistant
neu_wpair-50000-632,2,neu,odyssey,dent
neu_wpair-50000-633,3,neu,responsible,invokes
neu_wpair-50000-634,4,neu,bourgeoisie,immigrant
neu_wpair-50000-635,5,neu,couldn,yiddish
neu_wpair-50000-636,6,neu,gushing,adjustments
neu_wpair-50000-637,7,neu,dick,corso
neu_wpair-50000-638,8,neu,apostle,walk
neu_wpair-50000-639,9,neu,kowloon,faking
neu_wpair-50000-640,0,neu,torture,maritime
neu_wpair-50000-641,1,neu,unaware,paradox
neu_wpair-50000-642,2,neu,saturday,intimidate
neu_wpair-50000-643,3,neu,ruskin,revealing
neu_wpair-50000-644,4,neu,delle,utopian
neu_wpair-50000-645,5,neu,chamber,poste
neu_wpair-50000-646,6,neu,reserved,anticipates
neu_wpair-50000-647,7,neu,fit,ludicrous
neu_wpair-50000-648,8,neu,parnell,exceeded
neu_wpair-50000-649,9,neu,powered,cypresses
neu_wpair-50000-650,0,neu,researcher,bundled
neu_wpair-50000-651,1,neu,instincts,causes
neu_wpair-50000-652,2,neu,exclude,effects
neu_wpair-50000-653,3,neu,sheds,wasn
neu_wpair-50000-654,4,neu,photographer,designing
neu_wpair-50000-655,5,neu,froze,steeple
neu_wpair-50000-656,6,neu,ingenious,chania
neu_wpair-50000-657,7,neu,married,coworkers
neu_wpair-50000-658,8,neu,relic,nominee
neu_wpair-50000-659,9,neu,lavender,analysts
neu_wpair-50000-660,0,neu,precursor,crap
neu_wpair-50000-661,1,neu,maple,friend
neu_wpair-50000-662,2,neu,bse,crochet
neu_wpair-50000-663,3,neu,horloge,sailing
neu_wpair-50000-664,4,neu,separate,climb
neu_wpair-50000-665,5,neu,immaterial,sparked
neu_wpair-50000-666,6,neu,pm10,legal
neu_wpair-50000-667,7,neu,fellow,caesar
neu_wpair-50000-668,8,neu,guides,heed
neu_wpair-50000-669,9,neu,marvels,regarding
neu_wpair-50000-670,0,neu,joan,travel
neu_wpair-50000-671,1,neu,texoma,swell
neu_wpair-50000-672,2,neu,meaningful,thai
neu_wpair-50000-673,3,neu,voiced,spin
neu_wpair-50000-674,4,neu,genetics,boom
neu_wpair-50000-675,5,neu,restraining,astronomical
neu_wpair-50000-676,6,neu,benny,effectively
neu_wpair-50000-677,7,neu,singing,surprisingly
neu_wpair-50000-678,8,neu,ruling,clarification
neu_wpair-50000-679,9,neu,suggested,gwen
neu_wpair-50000-680,0,neu,originally,sleeps
neu_wpair-50000-681,1,neu,admiral,vinci
neu_wpair-50000-682,2,neu,sprung,reverted
neu_wpair-50000-683,3,neu,brings,editor
neu_wpair-50000-684,4,neu,fleming,merit
neu_wpair-50000-685,5,neu,contingent,dock
neu_wpair-50000-686,6,neu,comprised,tailor
neu_wpair-50000-687,7,neu,modifications,prevalent
neu_wpair-50000-688,8,neu,brothel,tactic
neu_wpair-50000-689,9,neu,ban,bud
neu_wpair-50000-690,0,neu,soot,confusion
neu_wpair-50000-691,1,neu,entrance,gayer
neu_wpair-50000-692,2,neu,meters,censorship
neu_wpair-50000-693,3,neu,winter,lobster
neu_wpair-50000-694,4,neu,p,cake
neu_wpair-50000-695,5,neu,practitioner,investigating
neu_wpair-50000-696,6,neu,elicited,reviewer
neu_wpair-50000-697,7,neu,banking,cameron
neu_wpair-50000-698,8,neu,modeling,edith
neu_wpair-50000-699,9,neu,hepburn,message
neu_wpair-50000-700,0,neu,bottomed,quit
neu_wpair-50000-701,1,neu,consultations,suh
neu_wpair-50000-702,2,neu,said,expressed
neu_wpair-50000-703,3,neu,indicate,shoved
neu_wpair-50000-704,4,neu,handicraft,fulfilling
neu_wpair-50000-705,5,neu,limb,worshiped
neu_wpair-50000-706,6,neu,hires,fundamentalist
neu_wpair-50000-707,7,neu,herculaneum,dreadful
neu_wpair-50000-708,8,neu,promised,oak
neu_wpair-50000-709,9,neu,dragging,allowed
neu_wpair-50000-710,0,neu,specialists,integration
neu_wpair-50000-711,1,neu,industry,li
neu_wpair-50000-712,2,neu,disillusioned,substitute
neu_wpair-50000-713,3,neu,robert,symbolize
neu_wpair-50000-714,4,neu,religion,confronted
neu_wpair-50000-715,5,neu,morbidity,unique
neu_wpair-50000-716,6,neu,crafty,evaluators
neu_wpair-50000-717,7,neu,suez,troops
neu_wpair-50000-718,8,neu,karen,corporate
neu_wpair-50000-719,9,neu,loch,footpaths
neu_wpair-50000-720,0,neu,sharpton,oval
neu_wpair-50000-721,1,neu,diameter,whine
neu_wpair-50000-722,2,neu,suitcase,postcards
neu_wpair-50000-723,3,neu,2003,families
neu_wpair-50000-724,4,neu,crafting,linear
neu_wpair-50000-725,5,neu,603,unite
neu_wpair-50000-726,6,neu,clothing,pronunciation
neu_wpair-50000-727,7,neu,push,bombing
neu_wpair-50000-728,8,neu,guy,entails
neu_wpair-50000-729,9,neu,6,expenditure
neu_wpair-50000-730,0,neu,pretense,health
neu_wpair-50000-731,1,neu,endorsed,tactic
neu_wpair-50000-732,2,neu,malia,vieille
neu_wpair-50000-733,3,neu,constituencies,ocean
neu_wpair-50000-734,4,neu,factor,engravings
neu_wpair-50000-735,5,neu,conveniently,silhouette
neu_wpair-50000-736,6,neu,voice,curled
neu_wpair-50000-737,7,neu,invasion,investors
neu_wpair-50000-738,8,neu,passport,unsafe
neu_wpair-50000-739,9,neu,compare,invests
neu_wpair-50000-740,0,neu,nearly,automatically
neu_wpair-50000-741,1,neu,cocoa,bureaucrats
neu_wpair-50000-742,2,neu,leaders,he
neu_wpair-50000-743,3,neu,recruited,z
neu_wpair-50000-744,4,neu,scenery,jerome
neu_wpair-50000-745,5,neu,evolutionary,stabbed
neu_wpair-50000-746,6,neu,buffalo,notably
neu_wpair-50000-747,7,neu,weighing,scorecard
neu_wpair-50000-748,8,neu,seven,calmer
neu_wpair-50000-749,9,neu,tedious,affect
neu_wpair-50000-750,0,neu,defended,landmarks
neu_wpair-50000-751,1,neu,marker,kagoshima
neu_wpair-50000-752,2,neu,stewart,metaphor
neu_wpair-50000-753,3,neu,walt,prisons
neu_wpair-50000-754,4,neu,audited,luxembourg
neu_wpair-50000-755,5,neu,irving,dodgers
neu_wpair-50000-756,6,neu,wig,evaluating
neu_wpair-50000-757,7,neu,scent,unbelievably
neu_wpair-50000-758,8,neu,income,delicate
neu_wpair-50000-759,9,neu,shards,life
neu_wpair-50000-760,0,neu,mascot,attributed
neu_wpair-50000-761,1,neu,cabinet,significant
neu_wpair-50000-762,2,neu,trees,enclosure
neu_wpair-50000-763,3,neu,takeoff,first
neu_wpair-50000-764,4,neu,critics,flexibility
neu_wpair-50000-765,5,neu,deficits,decadent
neu_wpair-50000-766,6,neu,calculated,cbo
neu_wpair-50000-767,7,neu,tornadoes,increased
neu_wpair-50000-768,8,neu,1927,bequeathed
neu_wpair-50000-769,9,neu,gingerbread,indonesian
neu_wpair-50000-770,0,neu,screened,suitable
neu_wpair-50000-771,1,neu,braque,withdrawals
neu_wpair-50000-772,2,neu,175,shipments
neu_wpair-50000-773,3,neu,refund,significantly
neu_wpair-50000-774,4,neu,capita,betrayal
neu_wpair-50000-775,5,neu,prima,inspect
neu_wpair-50000-776,6,neu,error,ensemble
neu_wpair-50000-777,7,neu,ina,twins
neu_wpair-50000-778,8,neu,vestiges,lending
neu_wpair-50000-779,9,neu,handles,getty
neu_wpair-50000-780,0,neu,destroying,colonnades
neu_wpair-50000-781,1,neu,marauders,polynesian
neu_wpair-50000-782,2,neu,dr,investigated
neu_wpair-50000-783,3,neu,63,bungalows
neu_wpair-50000-784,4,neu,remotely,garuda
neu_wpair-50000-785,5,neu,recent,leans
neu_wpair-50000-786,6,neu,biologist,traced
neu_wpair-50000-787,7,neu,moat,wear
neu_wpair-50000-788,8,neu,andersen,terminated
neu_wpair-50000-789,9,neu,caribbean,stabilizing
neu_wpair-50000-790,0,neu,n,competing
neu_wpair-50000-791,1,neu,stacked,boy
neu_wpair-50000-792,2,neu,hinges,honshu
neu_wpair-50000-793,3,neu,attaining,obtained
neu_wpair-50000-794,4,neu,mastery,precipitated
neu_wpair-50000-795,5,neu,dll,depicted
neu_wpair-50000-796,6,neu,responding,densities
neu_wpair-50000-797,7,neu,readings,ovitz
neu_wpair-50000-798,8,neu,arrangements,parakeets
neu_wpair-50000-799,9,neu,grilled,cascading
neu_wpair-50000-800,0,neu,blacks,livingston
neu_wpair-50000-801,1,neu,newton,homeless
neu_wpair-50000-802,2,neu,pronunciation,delacroix
neu_wpair-50000-803,3,neu,haste,reviews
neu_wpair-50000-804,4,neu,careers,civilians
neu_wpair-50000-805,5,neu,canvas,andr
neu_wpair-50000-806,6,neu,uniquely,sovereignty
neu_wpair-50000-807,7,neu,villain,eventually
neu_wpair-50000-808,8,neu,demonstrating,magnificence
neu_wpair-50000-809,9,neu,verses,equal
neu_wpair-50000-810,0,neu,jahangir,carnival
neu_wpair-50000-811,1,neu,interventionists,raleigh
neu_wpair-50000-812,2,neu,crept,clever
neu_wpair-50000-813,3,neu,fox,antonio
neu_wpair-50000-814,4,neu,mathematician,conferences
neu_wpair-50000-815,5,neu,trouble,blouses
neu_wpair-50000-816,6,neu,beads,enhancements
neu_wpair-50000-817,7,neu,pete,draw
neu_wpair-50000-818,8,neu,ignored,midi
neu_wpair-50000-819,9,neu,scanned,throats
neu_wpair-50000-820,0,neu,genuine,motivation
neu_wpair-50000-821,1,neu,cared,feeding
neu_wpair-50000-822,2,neu,reserved,premier
neu_wpair-50000-823,3,neu,allow,franaois
neu_wpair-50000-824,4,neu,engineer,biting
neu_wpair-50000-825,5,neu,accompany,dolls
neu_wpair-50000-826,6,neu,winged,exhibition
neu_wpair-50000-827,7,neu,busily,thebes
neu_wpair-50000-828,8,neu,pursuant,tabloid
neu_wpair-50000-829,9,neu,eileen,enabling
neu_wpair-50000-830,0,neu,grinning,threats
neu_wpair-50000-831,1,neu,kindness,goose
neu_wpair-50000-832,2,neu,comparative,poisoning
neu_wpair-50000-833,3,neu,albanian,kota
neu_wpair-50000-834,4,neu,offend,emerges
neu_wpair-50000-835,5,neu,upgrades,antilles
neu_wpair-50000-836,6,neu,liver,numerical
neu_wpair-50000-837,7,neu,sandy,monumental
neu_wpair-50000-838,8,neu,gauve,mean
neu_wpair-50000-839,9,neu,revisit,trastevere
neu_wpair-50000-840,0,neu,santana,jordan
neu_wpair-50000-841,1,neu,speeches,goliath
neu_wpair-50000-842,2,neu,iliad,119
neu_wpair-50000-843,3,neu,seventy,vantage
neu_wpair-50000-844,4,neu,floating,teatro
neu_wpair-50000-845,5,neu,liberal,greek
neu_wpair-50000-846,6,neu,3,innocent
neu_wpair-50000-847,7,neu,meticulous,dye
neu_wpair-50000-848,8,neu,elevator,authorized
neu_wpair-50000-849,9,neu,foreclosed,traits
neu_wpair-50000-850,0,neu,epicenter,modifications
neu_wpair-50000-851,1,neu,scarred,robust
neu_wpair-50000-852,2,neu,harsh,spinach
neu_wpair-50000-853,3,neu,calamity,saturday
neu_wpair-50000-854,4,neu,simmons,keys
neu_wpair-50000-855,5,neu,hall,audio
neu_wpair-50000-856,6,neu,craze,conservatism
neu_wpair-50000-857,7,neu,dents,feminists
neu_wpair-50000-858,8,neu,expressly,astounding
neu_wpair-50000-859,9,neu,decides,aren
neu_wpair-50000-860,0,neu,offending,forests
neu_wpair-50000-861,1,neu,ie,fatal
neu_wpair-50000-862,2,neu,travellers,heald
neu_wpair-50000-863,3,neu,presented,finkelstein
neu_wpair-50000-864,4,neu,seriously,coincide
neu_wpair-50000-865,5,neu,sped,cellar
neu_wpair-50000-866,6,neu,tune,improbable
neu_wpair-50000-867,7,neu,hideous,statements
neu_wpair-50000-868,8,neu,viscusi,limestone
neu_wpair-50000-869,9,neu,tracked,ren
neu_wpair-50000-870,0,neu,encompassing,skyrocketed
neu_wpair-50000-871,1,neu,valuing,delacroix
neu_wpair-50000-872,2,neu,singers,worlds
neu_wpair-50000-873,3,neu,deterrent,panhandle
neu_wpair-50000-874,4,neu,culturebox,broader
neu_wpair-50000-875,5,neu,midday,takers
neu_wpair-50000-876,6,neu,solely,handedly
neu_wpair-50000-877,7,neu,option,package
neu_wpair-50000-878,8,neu,disapprove,1940s
neu_wpair-50000-879,9,neu,prima,staggering
neu_wpair-50000-880,0,neu,paroled,assist
neu_wpair-50000-881,1,neu,wilderness,saletan
neu_wpair-50000-882,2,neu,fertility,jr
neu_wpair-50000-883,3,neu,outlines,focusing
neu_wpair-50000-884,4,neu,prescribe,lee
neu_wpair-50000-885,5,neu,rival,grass
neu_wpair-50000-886,6,neu,wished,bio
neu_wpair-50000-887,7,neu,creep,fixing
neu_wpair-50000-888,8,neu,once,nearly
neu_wpair-50000-889,9,neu,sourcing,cutbacks
neu_wpair-50000-890,0,neu,bulge,triangulation
neu_wpair-50000-891,1,neu,1980s,grinding
neu_wpair-50000-892,2,neu,serviced,doubtful
neu_wpair-50000-893,3,neu,ucla,cnn
neu_wpair-50000-894,4,neu,three,ceased
neu_wpair-50000-895,5,neu,requesters,minimally
neu_wpair-50000-896,6,neu,mountainous,maritime
neu_wpair-50000-897,7,neu,buys,pay
neu_wpair-50000-898,8,neu,strode,carpenter
neu_wpair-50000-899,9,neu,determinations,mets
neu_wpair-50000-900,0,neu,february,territory
neu_wpair-50000-901,1,neu,hype,eco
neu_wpair-50000-902,2,neu,climbers,confined
neu_wpair-50000-903,3,neu,dwellings,alphabet
neu_wpair-50000-904,4,neu,wildlife,distinguished
neu_wpair-50000-905,5,neu,sonora,verify
neu_wpair-50000-906,6,neu,barrens,whiteness
neu_wpair-50000-907,7,neu,recalled,kilgore
neu_wpair-50000-908,8,neu,quarters,fancy
neu_wpair-50000-909,9,neu,seam,youngsters
neu_wpair-50000-910,0,neu,1894,whichever
neu_wpair-50000-911,1,neu,ha,inscription
neu_wpair-50000-912,2,neu,disadvantages,psyche
neu_wpair-50000-913,3,neu,phil,riot
neu_wpair-50000-914,4,neu,plainly,pollard
neu_wpair-50000-915,5,neu,locations,cambodians
neu_wpair-50000-916,6,neu,insufficient,fault
neu_wpair-50000-917,7,neu,astonishment,39
neu_wpair-50000-918,8,neu,inter,garland
neu_wpair-50000-919,9,neu,journalist,usefulness
neu_wpair-50000-920,0,neu,wong,hurricane
neu_wpair-50000-921,1,neu,arch,resurrection
neu_wpair-50000-922,2,neu,cupola,cloaks
neu_wpair-50000-923,3,neu,dams,arbitrary
neu_wpair-50000-924,4,neu,steamed,acknowledge
neu_wpair-50000-925,5,neu,venerated,tse
neu_wpair-50000-926,6,neu,jeff,stopover
neu_wpair-50000-927,7,neu,tudjman,joan
neu_wpair-50000-928,8,neu,openness,would
neu_wpair-50000-929,9,neu,20th,detained
neu_wpair-50000-930,0,neu,bureaucratic,busing
neu_wpair-50000-931,1,neu,heights,clockwise
neu_wpair-50000-932,2,neu,request,exiting
neu_wpair-50000-933,3,neu,sex,impoverished
neu_wpair-50000-934,4,neu,adequate,disneyland
neu_wpair-50000-935,5,neu,pity,eras
neu_wpair-50000-936,6,neu,qualities,truck
neu_wpair-50000-937,7,neu,attracts,researched
neu_wpair-50000-938,8,neu,green,deduction
neu_wpair-50000-939,9,neu,location,far
neu_wpair-50000-940,0,neu,helpless,smyrna
neu_wpair-50000-941,1,neu,legal,recycle
neu_wpair-50000-942,2,neu,shell,turista
neu_wpair-50000-943,3,neu,khas,perceived
neu_wpair-50000-944,4,neu,thoughts,circled
neu_wpair-50000-945,5,neu,ambitious,if
neu_wpair-50000-946,6,neu,divert,123
neu_wpair-50000-947,7,neu,limits,traditionalists
neu_wpair-50000-948,8,neu,reed,struggled
neu_wpair-50000-949,9,neu,hijackers,distinguishing
neu_wpair-50000-950,0,neu,clause,tester
neu_wpair-50000-951,1,neu,you,distributes
neu_wpair-50000-952,2,neu,horn,mankind
neu_wpair-50000-953,3,neu,truth,shocking
neu_wpair-50000-954,4,neu,china,comics
neu_wpair-50000-955,5,neu,stunned,fcic
neu_wpair-50000-956,6,neu,plugs,differed
neu_wpair-50000-957,7,neu,assessments,potted
neu_wpair-50000-958,8,neu,emile,cycle
neu_wpair-50000-959,9,neu,cheapest,pleased
neu_wpair-50000-960,0,neu,statistical,assassination
neu_wpair-50000-961,1,neu,hope,egyptians
neu_wpair-50000-962,2,neu,lesser,robbed
neu_wpair-50000-963,3,neu,viewers,vitamins
neu_wpair-50000-964,4,neu,stakes,abundant
neu_wpair-50000-965,5,neu,niece,goers
neu_wpair-50000-966,6,neu,seclusion,steve
neu_wpair-50000-967,7,neu,theological,karf
neu_wpair-50000-968,8,neu,fusion,heaven
neu_wpair-50000-969,9,neu,determinations,irritated
neu_wpair-50000-970,0,neu,anchors,knowledgeable
neu_wpair-50000-971,1,neu,contradictions,vino
neu_wpair-50000-972,2,neu,attribute,academy
neu_wpair-50000-973,3,neu,cumbria,innocence
neu_wpair-50000-974,4,neu,assign,column
neu_wpair-50000-975,5,neu,aisles,annexed
neu_wpair-50000-976,6,neu,predecessor,pen
neu_wpair-50000-977,7,neu,assorted,exploit
neu_wpair-50000-978,8,neu,chatting,coupons
neu_wpair-50000-979,9,neu,resignation,paid
neu_wpair-50000-980,0,neu,reclining,case
neu_wpair-50000-981,1,neu,disbursements,tones
neu_wpair-50000-982,2,neu,supplemented,calculate
neu_wpair-50000-983,3,neu,sketch,warehouse
neu_wpair-50000-984,4,neu,bailey,adamant
neu_wpair-50000-985,5,neu,admirers,consistently
neu_wpair-50000-986,6,neu,premier,reap
neu_wpair-50000-987,7,neu,pyrenees,slapstick
neu_wpair-50000-988,8,neu,barque,menus
neu_wpair-50000-989,9,neu,santo,glacier
neu_wpair-50000-990,0,neu,ours,paycheck
neu_wpair-50000-991,1,neu,poses,cochin
neu_wpair-50000-992,2,neu,stretch,techniques
neu_wpair-50000-993,3,neu,intense,nostalgic
neu_wpair-50000-994,4,neu,series,thrill
neu_wpair-50000-995,5,neu,unexpected,anticipating
neu_wpair-50000-996,6,neu,commute,index
neu_wpair-50000-997,7,neu,alzheimer,magnolia
neu_wpair-50000-998,8,neu,forcing,sba
neu_wpair-50000-999,9,neu,moderately,projects
neu_wpair-50000-1000,0,neu,huntington,haircut
neu_wpair-50000-1001,1,neu,index,packets
neu_wpair-50000-1002,2,neu,recognizing,layoffs
neu_wpair-50000-1003,3,neu,luminous,mis
neu_wpair-50000-1004,4,neu,coworkers,acrosefrom
neu_wpair-50000-1005,5,neu,artistic,cube
neu_wpair-50000-1006,6,neu,barro,comprises
neu_wpair-50000-1007,7,neu,kerala,beam
neu_wpair-50000-1008,8,neu,simply,inclusive
neu_wpair-50000-1009,9,neu,illiterate,quinn
neu_wpair-50000-1010,0,neu,flourishing,curzon
neu_wpair-50000-1011,1,neu,kidding,on
neu_wpair-50000-1012,2,neu,dollar,scale
neu_wpair-50000-1013,3,neu,clever,overwhelmed
neu_wpair-50000-1014,4,neu,lancaster,grams
neu_wpair-50000-1015,5,neu,calculate,ladin
neu_wpair-50000-1016,6,neu,disprove,goldsmith
neu_wpair-50000-1017,7,neu,raiders,reproduced
neu_wpair-50000-1018,8,neu,blossomed,heels
neu_wpair-50000-1019,9,neu,publicity,1942
neu_wpair-50000-1020,0,neu,psc,reclaimed
neu_wpair-50000-1021,1,neu,bleach,interpreting
neu_wpair-50000-1022,2,neu,exposes,animation
neu_wpair-50000-1023,3,neu,pious,circumstances
neu_wpair-50000-1024,4,neu,tunnel,tops
neu_wpair-50000-1025,5,neu,commit,happily
neu_wpair-50000-1026,6,neu,manpower,initiating
neu_wpair-50000-1027,7,neu,fascism,generalizability
neu_wpair-50000-1028,8,neu,critically,susan
neu_wpair-50000-1029,9,neu,perhaps,flawless
neu_wpair-50000-1030,0,neu,knee,ours
neu_wpair-50000-1031,1,neu,laughs,monasterio
neu_wpair-50000-1032,2,neu,acidification,langley
neu_wpair-50000-1033,3,neu,lineup,hers
neu_wpair-50000-1034,4,neu,little,highlight
neu_wpair-50000-1035,5,neu,farce,mumbled
neu_wpair-50000-1036,6,neu,ruth,orihuela
neu_wpair-50000-1037,7,neu,brewing,nast
neu_wpair-50000-1038,8,neu,classical,bunch
neu_wpair-50000-1039,9,neu,precipice,shootings
neu_wpair-50000-1040,0,neu,east,ferries
neu_wpair-50000-1041,1,neu,sang,momentary
neu_wpair-50000-1042,2,neu,envelopes,structures
