id,fold,rel,abbr,label,text1,text2
conet-233546,6,Causes,C,cause,finding truth,happiness
conet-16804902,7,HasPrerequisite,HPre,precede,look at job adverts,get job
conet-16806319,8,HasPrerequisite,HPre,precede,have head examined,go to mall
conet-244595,9,Causes,C,cause,viewing video,seeing actors
conet-239326,0,Causes,C,cause,planning vacation,financial drain
conet-16808897,1,HasPrerequisite,HPre,precede,project manager,in charge of project
conet-16814630,2,HasPrerequisite,HPre,precede,get good night's sleep,return to work
conet-238187,3,Causes,C,cause,loving else,placing happiness before own
conet-240516,4,Causes,C,cause,reading,headaches from eye strain
conet-16814121,5,HasPrerequisite,HPre,precede,learn to read first,read to children
conet-16781333,6,HasFirstSubevent,HFS,precede,get in shape,run twenty six miles
conet-319085,7,CausesDesire,CD,cause,ambition,go to school
conet-16807383,8,HasPrerequisite,HPre,precede,prepare ground,grow vegetables
conet-16800540,9,HasPrerequisite,HPre,precede,kill yourself,commit suicide
conet-16780464,0,HasFirstSubevent,HFS,precede,prevent further injury,involved in accident
conet-241525,1,Causes,C,cause,seeing artifacts,visiting historic place
conet-16801798,2,HasPrerequisite,HPre,precede,seek counselling,die
conet-239031,3,Causes,C,cause,painting house,neigboors complain
conet-16799584,4,HasPrerequisite,HPre,precede,need of,buying
conet-231769,5,Causes,C,cause,designing software,drawing diagrams
conet-16781540,6,HasFirstSubevent,HFS,precede,find lighter,smoke
conet-16779984,7,HasFirstSubevent,HFS,precede,pack things,go on vacation
conet-239200,8,Causes,C,cause,paying bills,having less debt
conet-239320,9,Causes,C,cause,pique,resent
conet-16814866,0,HasPrerequisite,HPre,precede,watch where you're going,run after ball
conet-16803967,1,HasPrerequisite,HPre,precede,examine drawers,find lost item
conet-231008,2,Causes,C,cause,communicating,will understood
conet-16818722,3,HasPrerequisite,HPre,precede,bend down to reach feet,tie shoelace
conet-16819800,4,HasPrerequisite,HPre,precede,remove shoes,wash dirt from between toes
conet-239696,5,Causes,C,cause,playing guitar,acting cool
conet-16817245,6,HasPrerequisite,HPre,precede,take match from matchbook,strike match
conet-16811670,7,HasPrerequisite,HPre,precede,brush on,paint
conet-16806187,8,HasPrerequisite,HPre,precede,decide who want to hear,go to concert
conet-319124,9,CausesDesire,CD,cause,anoxia,go into coma
conet-16781341,0,HasFirstSubevent,HFS,precede,obtain food,sate hunger
conet-319214,1,CausesDesire,CD,cause,bad smells,clean clothes
conet-231487,2,Causes,C,cause,creating art,satisfaction
conet-230815,3,Causes,C,cause,cogitating,decision
conet-16819420,4,HasPrerequisite,HPre,precede,become waiter,wait tables
conet-237852,5,Causes,C,cause,listening to music,interference with conversation
conet-16820438,6,HasPrerequisite,HPre,precede,interview celebrities,write
conet-16820389,7,HasPrerequisite,HPre,precede,kill yourself first,wrestle
conet-229729,8,Causes,C,cause,breathing,filling lungs with air
conet-16807459,9,HasPrerequisite,HPre,precede,buy everyone beer,hang out at bar
conet-16807306,0,HasPrerequisite,HPre,precede,head to grocery store,grocery shop
conet-16816654,1,HasPrerequisite,HPre,precede,make money,spend money
conet-16779902,2,HasFirstSubevent,HFS,precede,purchase gift,give gift
conet-239683,3,Causes,C,cause,playing games,have good time
conet-319111,4,CausesDesire,CD,cause,anger,punch
conet-16820011,5,HasPrerequisite,HPre,precede,pay cable bill,watch television
conet-16810004,6,HasPrerequisite,HPre,precede,run,leave line
conet-229865,7,Causes,C,cause,building cathedral,lot of work
conet-16800041,8,HasPrerequisite,HPre,precede,set maximum length to fit fireplace,chop firewood
conet-238282,9,Causes,C,cause,maintaining good health,have fun
conet-16798818,0,HasPrerequisite,HPre,precede,have weights,become scuba diver
conet-320073,1,CausesDesire,CD,cause,crying,help
conet-16799849,2,HasPrerequisite,HPre,precede,get tattoo,change appearance
conet-243990,3,Causes,C,cause,tasting sweet,need drink of water
conet-231061,4,Causes,C,cause,competing against,no win situation
conet-16804473,5,HasPrerequisite,HPre,precede,go to war,gain more land
conet-234265,6,Causes,C,cause,getting onto web,clicks
conet-319102,7,CausesDesire,CD,cause,anger,destroy enemy
conet-16810948,8,HasPrerequisite,HPre,precede,sexually arouse partner through foreplay,make love
conet-237154,9,Causes,C,cause,jumping rope,increased stamina
conet-242484,0,Causes,C,cause,sneaking up on,respond with anger
conet-16801482,1,HasPrerequisite,HPre,precede,play samba music,dance samba
conet-16817052,2,HasPrerequisite,HPre,precede,exercise,staying healthy
conet-236524,3,Causes,C,cause,hearing news,dismay
conet-16803919,4,HasPrerequisite,HPre,precede,stupid presidents,fighting war
conet-16806075,5,HasPrerequisite,HPre,precede,have money for tickets,go see play
conet-244915,6,Causes,C,cause,walking,get somewhere
conet-16816554,7,HasPrerequisite,HPre,precede,find one,soak in hotspring
conet-16812549,8,HasPrerequisite,HPre,precede,get out chess set,play game of chess
conet-16819791,9,HasPrerequisite,HPre,precede,apply soap and water,wash dirt from between toes
conet-16813368,0,HasPrerequisite,HPre,precede,work,preparing for vote
conet-239924,1,Causes,C,cause,playing sport,exhaustion
conet-16804519,2,HasPrerequisite,HPre,precede,sleep tonight,gathering energy for tomorrow
conet-16815842,3,HasPrerequisite,HPre,precede,meet needs,serve customers
conet-16805711,4,HasPrerequisite,HPre,precede,get into accident,go into coma
conet-16806662,5,HasPrerequisite,HPre,precede,bring own drinks,go to sporting event
conet-16805990,6,HasPrerequisite,HPre,precede,put on clothes,go outside for evening
conet-238453,7,Causes,C,cause,making patchwork quilt,warmth
conet-16806322,8,HasPrerequisite,HPre,precede,make sure have enough money,go to mall
conet-16811388,9,HasPrerequisite,HPre,precede,being social,meeting interesting people
conet-245185,0,Causes,C,cause,watching evening news,seeing weather forecast
conet-16798158,1,HasPrerequisite,HPre,precede,thought,adding up column of numbers
conet-242419,2,Causes,C,cause,sleeping in,lose job
conet-16817693,3,HasPrerequisite,HPre,precede,have driving licence,take car for drive
conet-16779494,4,HasFirstSubevent,HFS,precede,get into car,drive car
conet-16799035,5,HasPrerequisite,HPre,precede,have stringer,bring home fish
conet-16802355,6,HasPrerequisite,HPre,precede,put in drive,drive car
conet-231012,7,Causes,C,cause,competing,aggression
conet-16801535,8,HasPrerequisite,HPre,precede,find right forum,debate politics
conet-16799808,9,HasPrerequisite,HPre,precede,have shower,celebrate
conet-237217,0,Causes,C,cause,keeping things orderly and tidy,clean house
conet-232784,1,Causes,C,cause,eating in fast food restaurant,satisfying hunger
conet-16816039,2,HasPrerequisite,HPre,precede,date,sign contract
conet-237824,3,Causes,C,cause,listening to music,distraction from other activities
conet-320116,4,CausesDesire,CD,cause,curiosity about shipwrecks,become scuba diver
conet-321327,5,CausesDesire,CD,cause,having small house,buy small
conet-16802950,6,HasPrerequisite,HPre,precede,use bigger fork,eat quickly
conet-16818982,7,HasPrerequisite,HPre,precede,buy computer,use internet
conet-236124,8,Causes,C,cause,having examination,may learn about health problems
conet-16808134,9,HasPrerequisite,HPre,precede,irregular brain activity,having epileptic fit
conet-16799909,0,HasPrerequisite,HPre,precede,time energy and patience,changing society
conet-16804288,1,HasPrerequisite,HPre,precede,get pilot's licence,fly in airplane
conet-16804282,2,HasPrerequisite,HPre,precede,drink lots of liquir,fly in airplane
conet-16782080,3,HasFirstSubevent,HFS,precede,get watering can,water plant
conet-243458,4,Causes,C,cause,taking bus,panic
conet-243545,5,Causes,C,cause,taking course,studying
conet-237755,6,Causes,C,cause,lighting fire,will have less burnable material
conet-16816569,7,HasPrerequisite,HPre,precede,take off clothes,soak in hotspring
conet-244697,8,Causes,C,cause,visiting other countries,make new friends
conet-243535,9,Causes,C,cause,taking course,learn new
conet-16815054,0,HasPrerequisite,HPre,precede,knowing where need to go,running errands
conet-16818643,1,HasPrerequisite,HPre,precede,note,thanking
conet-16803224,2,HasPrerequisite,HPre,precede,bring date,enjoy film
conet-16817102,3,HasPrerequisite,HPre,precede,talk to another person,stop being married to
conet-16811674,4,HasPrerequisite,HPre,precede,dip paintbrush in paint,paint
conet-16796275,5,HasLastSubevent,HLS,precede,learn,retain information
conet-16781325,6,HasFirstSubevent,HFS,precede,tie shoelaces,run marathon
conet-239833,7,Causes,C,cause,playing piano,pain in hands
conet-16781499,8,HasFirstSubevent,HFS,precede,look for glue on chair,sit down
conet-241061,9,Causes,C,cause,riding bicycle,rapid movement
conet-319166,0,CausesDesire,CD,cause,attack on,advance into battle
conet-230467,1,Causes,C,cause,changing society,will become slaves
conet-16782098,2,HasFirstSubevent,HFS,precede,go to winner's circle,win horse race
conet-320785,3,CausesDesire,CD,cause,fighting fire,take bath
conet-16807696,4,HasPrerequisite,HPre,precede,eat,have food
conet-16798405,5,HasPrerequisite,HPre,precede,pay tuition,attend class
conet-16804906,6,HasPrerequisite,HPre,precede,offer,get job
conet-320556,7,CausesDesire,CD,cause,enjoying swimming,go for swim
conet-16800232,8,HasPrerequisite,HPre,precede,put away clothes,clean room
conet-16814718,9,HasPrerequisite,HPre,precede,climb into saddle,ride horse
conet-241849,0,Causes,C,cause,selling new book,negotiations
conet-16815871,1,HasPrerequisite,HPre,precede,listen to heart,serve justice
conet-16779932,2,HasFirstSubevent,HFS,precede,dip toe,go for swim
conet-235378,3,Causes,C,cause,going to market,buying stuff
conet-16819554,4,HasPrerequisite,HPre,precede,motivation,waking up in morning
conet-319603,5,CausesDesire,CD,cause,being tired,stop bicycle
conet-237192,6,Causes,C,cause,jumping up and down,leaving ground
conet-16779393,7,HasFirstSubevent,HFS,precede,apologize,destroy enemy
conet-230417,8,Causes,C,cause,changing appearance,looking different
conet-242396,9,Causes,C,cause,sleeping at night,have bad dreams
conet-323440,0,CausesDesire,CD,cause,wanting groceries,grocery shop
conet-238782,1,Causes,C,cause,move,move
conet-244858,2,Causes,C,cause,waiting turn,frustration
conet-234935,3,Causes,C,cause,going on strike,employers to settle up
conet-241432,4,Causes,C,cause,scoring home run,fans to cheer
conet-16811117,5,HasPrerequisite,HPre,precede,take vitamins,make sure you're healthy
conet-16808177,6,HasPrerequisite,HPre,precede,hair,having haircut
conet-245659,7,Causes,C,cause,writing poem,communication of feelings
conet-16819317,8,HasPrerequisite,HPre,precede,find comfortable place to wait,wait for
conet-319088,9,CausesDesire,CD,cause,ambition,pass university exams
conet-233950,0,Causes,C,cause,getting contract,getting job
conet-322849,1,CausesDesire,CD,cause,seeing hungry children,feed family
conet-16811435,2,HasPrerequisite,HPre,precede,store data,memorize
conet-16817572,3,HasPrerequisite,HPre,precede,become stark nakedness,take bath
conet-240039,4,Causes,C,cause,playing violin,violin bow to break
conet-244917,5,Causes,C,cause,walking,geting tired
conet-238315,6,Causes,C,cause,maintaining muscle strength,one to live longer
conet-16812670,7,HasPrerequisite,HPre,precede,gear up,play hockey
conet-16805844,8,HasPrerequisite,HPre,precede,have internet enabled computer,go on internet
conet-245468,9,Causes,C,cause,weeding garden,weed free garden
conet-16781769,0,HasFirstSubevent,HFS,precede,hear ring,take phone call
conet-320305,1,CausesDesire,CD,cause,desire to know more,learn
conet-16812878,2,HasPrerequisite,HPre,precede,find to play tennis with,play tennis
conet-237927,3,Causes,C,cause,living,happyness
conet-240844,4,Causes,C,cause,releasing energy,wonderful
conet-16814033,5,HasPrerequisite,HPre,precede,buy newspapaper,read news
conet-16799636,6,HasPrerequisite,HPre,precede,money,buying presents
conet-16817311,7,HasPrerequisite,HPre,precede,get mentor,study for subject
conet-16814230,8,HasPrerequisite,HPre,precede,go to school,receive degree
conet-16810694,9,HasPrerequisite,HPre,precede,avoid unpleasant people,maintain good health
conet-240819,0,Causes,C,cause,relaxing,slowed heartbeat
conet-16799116,1,HasPrerequisite,HPre,precede,jury,bringing in verdict
conet-235476,2,Causes,C,cause,going to party,hangover next day
conet-323618,3,CausesDesire,CD,cause,wind blowing,fly kite
conet-16780816,4,HasFirstSubevent,HFS,precede,refuse to cooperate with authorities,obstruct justice
conet-234787,5,Causes,C,cause,going for walk,walking
conet-16797465,6,HasLastSubevent,HLS,precede,water plant,put away can
conet-319418,7,CausesDesire,CD,cause,being hot and sticky,get wet
conet-16815772,8,HasPrerequisite,HPre,precede,put criminal on trial,send criminal to prison
conet-16807874,9,HasPrerequisite,HPre,precede,find restaurant,have lunch
conet-16813420,0,HasPrerequisite,HPre,precede,make sure printer has paper,print on printer
conet-16804677,1,HasPrerequisite,HPre,precede,consume large amount of alchohol,get drunk
conet-16781260,2,HasFirstSubevent,HFS,precede,determine what broken,repair umbrella
conet-16809224,3,HasPrerequisite,HPre,precede,find new matress,jump up and down
conet-16805453,4,HasPrerequisite,HPre,precede,and understanding of british idioms,giving plug
conet-16796170,5,HasLastSubevent,HLS,precede,impanel jury,give verdict
conet-16819503,6,HasPrerequisite,HPre,precede,intelligence,waiting tables
conet-237801,7,Causes,C,cause,listening,understanding
conet-16809759,8,HasPrerequisite,HPre,precede,go to school,learn about science
conet-16806550,9,HasPrerequisite,HPre,precede,ask for date,go to restaurant
conet-243914,0,Causes,C,cause,talking to,social life
conet-16820385,1,HasPrerequisite,HPre,precede,get naked,wrestle
conet-241942,2,Causes,C,cause,sending e mail,recieves letter
conet-16818458,3,HasPrerequisite,HPre,precede,let find out accidentally,tell many people about
conet-16799779,4,HasPrerequisite,HPre,precede,refuse to get immunizations,catch mumps
conet-237464,5,Causes,C,cause,knowing if re healthy,getting bored
conet-230078,6,Causes,C,cause,buying fresh fruits and vegetables,variety in meals
conet-16815139,7,HasPrerequisite,HPre,precede,food,sating hunger
conet-16818923,8,HasPrerequisite,HPre,precede,peeing,urinating
conet-16803410,9,HasPrerequisite,HPre,precede,pull out of pants,examine thing
conet-16812677,0,HasPrerequisite,HPre,precede,having hockey stick,play hockey
conet-234055,1,Causes,C,cause,getting exercise,fitness levels will increase
conet-16781590,2,HasFirstSubevent,HFS,precede,squarely plant feet,stand up
conet-16818212,3,HasPrerequisite,HPre,precede,produce sounds,talk
conet-230542,4,Causes,C,cause,chewing food,aid digestion
conet-16804915,5,HasPrerequisite,HPre,precede,go to bar,get laid
conet-16813857,6,HasPrerequisite,HPre,precede,have conversation,reach tentative agreement
