id,fold,rel,abbr,label,text1,text2
conet-244856-r,3,Causes,C,else,feelings of anxiety,waiting turn
conet-16809713-r,4,HasPrerequisite,HPre,else,laugh at joke,open mouth
conet-16812100-r,5,HasPrerequisite,HPre,else,pay cash,not use credit card
conet-16813151-r,6,HasPrerequisite,HPre,else,playing tennis,agility
conet-243071-r,7,Causes,C,else,stall,stopping car
conet-237159-r,8,Causes,C,else,smiling,jumping rope
conet-16807324-r,9,HasPrerequisite,HPre,else,groom,buy comb
conet-16818540-r,0,HasPrerequisite,HPre,else,terrorism,hate
conet-16812091-r,1,HasPrerequisite,HPre,else,pay cash,have cash to pay with
conet-16804184-r,2,HasPrerequisite,HPre,else,fix computer,get education
conet-233199-r,3,Causes,C,else,people might get mad at,expressing how funny
conet-320755-r,4,CausesDesire,CD,else,make friends,feeling left out
conet-236036-r,5,Causes,C,else,security ok,having checkup
conet-233546-r,6,Causes,C,else,happiness,finding truth
conet-16804902-r,7,HasPrerequisite,HPre,else,get job,look at job adverts
conet-16806319-r,8,HasPrerequisite,HPre,else,go to mall,have head examined
conet-244595-r,9,Causes,C,else,seeing actors,viewing video
conet-239326-r,0,Causes,C,else,financial drain,planning vacation
conet-16808897-r,1,HasPrerequisite,HPre,else,in charge of project,project manager
conet-16814630-r,2,HasPrerequisite,HPre,else,return to work,get good night's sleep
conet-238187-r,3,Causes,C,else,placing happiness before own,loving else
conet-240516-r,4,Causes,C,else,headaches from eye strain,reading
conet-16814121-r,5,HasPrerequisite,HPre,else,read to children,learn to read first
conet-16781333-r,6,HasFirstSubevent,HFS,else,run twenty six miles,get in shape
conet-319085-r,7,CausesDesire,CD,else,go to school,ambition
conet-16807383-r,8,HasPrerequisite,HPre,else,grow vegetables,prepare ground
conet-16800540-r,9,HasPrerequisite,HPre,else,commit suicide,kill yourself
conet-16780464-r,0,HasFirstSubevent,HFS,else,involved in accident,prevent further injury
conet-241525-r,1,Causes,C,else,visiting historic place,seeing artifacts
conet-16801798-r,2,HasPrerequisite,HPre,else,die,seek counselling
conet-239031-r,3,Causes,C,else,neigboors complain,painting house
conet-16799584-r,4,HasPrerequisite,HPre,else,buying,need of
conet-231769-r,5,Causes,C,else,drawing diagrams,designing software
conet-16781540-r,6,HasFirstSubevent,HFS,else,smoke,find lighter
conet-16779984-r,7,HasFirstSubevent,HFS,else,go on vacation,pack things
conet-239200-r,8,Causes,C,else,having less debt,paying bills
conet-239320-r,9,Causes,C,else,resent,pique
conet-16814866-r,0,HasPrerequisite,HPre,else,run after ball,watch where you're going
conet-16803967-r,1,HasPrerequisite,HPre,else,find lost item,examine drawers
conet-231008-r,2,Causes,C,else,will understood,communicating
conet-16818722-r,3,HasPrerequisite,HPre,else,tie shoelace,bend down to reach feet
conet-16819800-r,4,HasPrerequisite,HPre,else,wash dirt from between toes,remove shoes
conet-239696-r,5,Causes,C,else,acting cool,playing guitar
conet-16817245-r,6,HasPrerequisite,HPre,else,strike match,take match from matchbook
conet-16811670-r,7,HasPrerequisite,HPre,else,paint,brush on
conet-16806187-r,8,HasPrerequisite,HPre,else,go to concert,decide who want to hear
conet-319124-r,9,CausesDesire,CD,else,go into coma,anoxia
conet-16781341-r,0,HasFirstSubevent,HFS,else,sate hunger,obtain food
conet-319214-r,1,CausesDesire,CD,else,clean clothes,bad smells
conet-231487-r,2,Causes,C,else,satisfaction,creating art
conet-230815-r,3,Causes,C,else,decision,cogitating
conet-16819420-r,4,HasPrerequisite,HPre,else,wait tables,become waiter
conet-237852-r,5,Causes,C,else,interference with conversation,listening to music
conet-16820438-r,6,HasPrerequisite,HPre,else,write,interview celebrities
conet-16820389-r,7,HasPrerequisite,HPre,else,wrestle,kill yourself first
conet-229729-r,8,Causes,C,else,filling lungs with air,breathing
conet-16807459-r,9,HasPrerequisite,HPre,else,hang out at bar,buy everyone beer
conet-16807306-r,0,HasPrerequisite,HPre,else,grocery shop,head to grocery store
conet-16816654-r,1,HasPrerequisite,HPre,else,spend money,make money
conet-16779902-r,2,HasFirstSubevent,HFS,else,give gift,purchase gift
conet-239683-r,3,Causes,C,else,have good time,playing games
conet-319111-r,4,CausesDesire,CD,else,punch,anger
conet-16820011-r,5,HasPrerequisite,HPre,else,watch television,pay cable bill
conet-16810004-r,6,HasPrerequisite,HPre,else,leave line,run
conet-229865-r,7,Causes,C,else,lot of work,building cathedral
conet-16800041-r,8,HasPrerequisite,HPre,else,chop firewood,set maximum length to fit fireplace
conet-238282-r,9,Causes,C,else,have fun,maintaining good health
conet-16798818-r,0,HasPrerequisite,HPre,else,become scuba diver,have weights
conet-320073-r,1,CausesDesire,CD,else,help,crying
conet-16799849-r,2,HasPrerequisite,HPre,else,change appearance,get tattoo
conet-243990-r,3,Causes,C,else,need drink of water,tasting sweet
conet-231061-r,4,Causes,C,else,no win situation,competing against
conet-16804473-r,5,HasPrerequisite,HPre,else,gain more land,go to war
conet-234265-r,6,Causes,C,else,clicks,getting onto web
conet-319102-r,7,CausesDesire,CD,else,destroy enemy,anger
conet-16810948-r,8,HasPrerequisite,HPre,else,make love,sexually arouse partner through foreplay
conet-237154-r,9,Causes,C,else,increased stamina,jumping rope
conet-242484-r,0,Causes,C,else,respond with anger,sneaking up on
conet-16801482-r,1,HasPrerequisite,HPre,else,dance samba,play samba music
conet-16817052-r,2,HasPrerequisite,HPre,else,staying healthy,exercise
conet-236524-r,3,Causes,C,else,dismay,hearing news
conet-16803919-r,4,HasPrerequisite,HPre,else,fighting war,stupid presidents
conet-16806075-r,5,HasPrerequisite,HPre,else,go see play,have money for tickets
conet-244915-r,6,Causes,C,else,get somewhere,walking
conet-16816554-r,7,HasPrerequisite,HPre,else,soak in hotspring,find one
conet-16812549-r,8,HasPrerequisite,HPre,else,play game of chess,get out chess set
conet-16819791-r,9,HasPrerequisite,HPre,else,wash dirt from between toes,apply soap and water
conet-16813368-r,0,HasPrerequisite,HPre,else,preparing for vote,work
conet-239924-r,1,Causes,C,else,exhaustion,playing sport
conet-16804519-r,2,HasPrerequisite,HPre,else,gathering energy for tomorrow,sleep tonight
conet-16815842-r,3,HasPrerequisite,HPre,else,serve customers,meet needs
conet-16805711-r,4,HasPrerequisite,HPre,else,go into coma,get into accident
conet-16806662-r,5,HasPrerequisite,HPre,else,go to sporting event,bring own drinks
conet-16805990-r,6,HasPrerequisite,HPre,else,go outside for evening,put on clothes
conet-238453-r,7,Causes,C,else,warmth,making patchwork quilt
conet-16806322-r,8,HasPrerequisite,HPre,else,go to mall,make sure have enough money
conet-16811388-r,9,HasPrerequisite,HPre,else,meeting interesting people,being social
conet-245185-r,0,Causes,C,else,seeing weather forecast,watching evening news
conet-16798158-r,1,HasPrerequisite,HPre,else,adding up column of numbers,thought
conet-242419-r,2,Causes,C,else,lose job,sleeping in
conet-16817693-r,3,HasPrerequisite,HPre,else,take car for drive,have driving licence
conet-16779494-r,4,HasFirstSubevent,HFS,else,drive car,get into car
conet-16799035-r,5,HasPrerequisite,HPre,else,bring home fish,have stringer
conet-16802355-r,6,HasPrerequisite,HPre,else,drive car,put in drive
conet-231012-r,7,Causes,C,else,aggression,competing
conet-16801535-r,8,HasPrerequisite,HPre,else,debate politics,find right forum
conet-16799808-r,9,HasPrerequisite,HPre,else,celebrate,have shower
conet-237217-r,0,Causes,C,else,clean house,keeping things orderly and tidy
conet-232784-r,1,Causes,C,else,satisfying hunger,eating in fast food restaurant
conet-16816039-r,2,HasPrerequisite,HPre,else,sign contract,date
conet-237824-r,3,Causes,C,else,distraction from other activities,listening to music
conet-320116-r,4,CausesDesire,CD,else,become scuba diver,curiosity about shipwrecks
conet-321327-r,5,CausesDesire,CD,else,buy small,having small house
conet-16802950-r,6,HasPrerequisite,HPre,else,eat quickly,use bigger fork
conet-16818982-r,7,HasPrerequisite,HPre,else,use internet,buy computer
conet-236124-r,8,Causes,C,else,may learn about health problems,having examination
conet-16808134-r,9,HasPrerequisite,HPre,else,having epileptic fit,irregular brain activity
conet-16799909-r,0,HasPrerequisite,HPre,else,changing society,time energy and patience
conet-16804288-r,1,HasPrerequisite,HPre,else,fly in airplane,get pilot's licence
conet-16804282-r,2,HasPrerequisite,HPre,else,fly in airplane,drink lots of liquir
conet-16782080-r,3,HasFirstSubevent,HFS,else,water plant,get watering can
conet-243458-r,4,Causes,C,else,panic,taking bus
conet-243545-r,5,Causes,C,else,studying,taking course
conet-237755-r,6,Causes,C,else,will have less burnable material,lighting fire
conet-16816569-r,7,HasPrerequisite,HPre,else,soak in hotspring,take off clothes
conet-244697-r,8,Causes,C,else,make new friends,visiting other countries
conet-243535-r,9,Causes,C,else,learn new,taking course
conet-16815054-r,0,HasPrerequisite,HPre,else,running errands,knowing where need to go
conet-16818643-r,1,HasPrerequisite,HPre,else,thanking,note
conet-16803224-r,2,HasPrerequisite,HPre,else,enjoy film,bring date
conet-16817102-r,3,HasPrerequisite,HPre,else,stop being married to,talk to another person
conet-16811674-r,4,HasPrerequisite,HPre,else,paint,dip paintbrush in paint
conet-16796275-r,5,HasLastSubevent,HLS,else,retain information,learn
conet-16781325-r,6,HasFirstSubevent,HFS,else,run marathon,tie shoelaces
conet-239833-r,7,Causes,C,else,pain in hands,playing piano
conet-16781499-r,8,HasFirstSubevent,HFS,else,sit down,look for glue on chair
conet-241061-r,9,Causes,C,else,rapid movement,riding bicycle
conet-319166-r,0,CausesDesire,CD,else,advance into battle,attack on
conet-230467-r,1,Causes,C,else,will become slaves,changing society
conet-16782098-r,2,HasFirstSubevent,HFS,else,win horse race,go to winner's circle
conet-320785-r,3,CausesDesire,CD,else,take bath,fighting fire
conet-16807696-r,4,HasPrerequisite,HPre,else,have food,eat
conet-16798405-r,5,HasPrerequisite,HPre,else,attend class,pay tuition
conet-16804906-r,6,HasPrerequisite,HPre,else,get job,offer
conet-320556-r,7,CausesDesire,CD,else,go for swim,enjoying swimming
conet-16800232-r,8,HasPrerequisite,HPre,else,clean room,put away clothes
conet-16814718-r,9,HasPrerequisite,HPre,else,ride horse,climb into saddle
conet-241849-r,0,Causes,C,else,negotiations,selling new book
conet-16815871-r,1,HasPrerequisite,HPre,else,serve justice,listen to heart
conet-16779932-r,2,HasFirstSubevent,HFS,else,go for swim,dip toe
conet-235378-r,3,Causes,C,else,buying stuff,going to market
conet-16819554-r,4,HasPrerequisite,HPre,else,waking up in morning,motivation
conet-319603-r,5,CausesDesire,CD,else,stop bicycle,being tired
conet-237192-r,6,Causes,C,else,leaving ground,jumping up and down
conet-16779393-r,7,HasFirstSubevent,HFS,else,destroy enemy,apologize
conet-230417-r,8,Causes,C,else,looking different,changing appearance
conet-242396-r,9,Causes,C,else,have bad dreams,sleeping at night
conet-323440-r,0,CausesDesire,CD,else,grocery shop,wanting groceries
conet-238782-r,1,Causes,C,else,move,move
conet-244858-r,2,Causes,C,else,frustration,waiting turn
conet-234935-r,3,Causes,C,else,employers to settle up,going on strike
conet-241432-r,4,Causes,C,else,fans to cheer,scoring home run
conet-16811117-r,5,HasPrerequisite,HPre,else,make sure you're healthy,take vitamins
conet-16808177-r,6,HasPrerequisite,HPre,else,having haircut,hair
conet-245659-r,7,Causes,C,else,communication of feelings,writing poem
conet-16819317-r,8,HasPrerequisite,HPre,else,wait for,find comfortable place to wait
conet-319088-r,9,CausesDesire,CD,else,pass university exams,ambition
conet-233950-r,0,Causes,C,else,getting job,getting contract
conet-322849-r,1,CausesDesire,CD,else,feed family,seeing hungry children
conet-16811435-r,2,HasPrerequisite,HPre,else,memorize,store data
conet-16817572-r,3,HasPrerequisite,HPre,else,take bath,become stark nakedness
conet-240039-r,4,Causes,C,else,violin bow to break,playing violin
conet-244917-r,5,Causes,C,else,geting tired,walking
conet-238315-r,6,Causes,C,else,one to live longer,maintaining muscle strength
conet-16812670-r,7,HasPrerequisite,HPre,else,play hockey,gear up
conet-16805844-r,8,HasPrerequisite,HPre,else,go on internet,have internet enabled computer
conet-245468-r,9,Causes,C,else,weed free garden,weeding garden
conet-16781769-r,0,HasFirstSubevent,HFS,else,take phone call,hear ring
conet-320305-r,1,CausesDesire,CD,else,learn,desire to know more
conet-16812878-r,2,HasPrerequisite,HPre,else,play tennis,find to play tennis with
conet-237927-r,3,Causes,C,else,happyness,living
conet-240844-r,4,Causes,C,else,wonderful,releasing energy
conet-16814033-r,5,HasPrerequisite,HPre,else,read news,buy newspapaper
conet-16799636-r,6,HasPrerequisite,HPre,else,buying presents,money
conet-16817311-r,7,HasPrerequisite,HPre,else,study for subject,get mentor
conet-16814230-r,8,HasPrerequisite,HPre,else,receive degree,go to school
conet-16810694-r,9,HasPrerequisite,HPre,else,maintain good health,avoid unpleasant people
conet-240819-r,0,Causes,C,else,slowed heartbeat,relaxing
conet-16799116-r,1,HasPrerequisite,HPre,else,bringing in verdict,jury
conet-235476-r,2,Causes,C,else,hangover next day,going to party
conet-323618-r,3,CausesDesire,CD,else,fly kite,wind blowing
conet-16780816-r,4,HasFirstSubevent,HFS,else,obstruct justice,refuse to cooperate with authorities
conet-234787-r,5,Causes,C,else,walking,going for walk
conet-16797465-r,6,HasLastSubevent,HLS,else,put away can,water plant
conet-319418-r,7,CausesDesire,CD,else,get wet,being hot and sticky
conet-16815772-r,8,HasPrerequisite,HPre,else,send criminal to prison,put criminal on trial
conet-16807874-r,9,HasPrerequisite,HPre,else,have lunch,find restaurant
conet-16813420-r,0,HasPrerequisite,HPre,else,print on printer,make sure printer has paper
conet-16804677-r,1,HasPrerequisite,HPre,else,get drunk,consume large amount of alchohol
conet-16781260-r,2,HasFirstSubevent,HFS,else,repair umbrella,determine what broken
conet-16809224-r,3,HasPrerequisite,HPre,else,jump up and down,find new matress
conet-16805453-r,4,HasPrerequisite,HPre,else,giving plug,and understanding of british idioms
conet-16796170-r,5,HasLastSubevent,HLS,else,give verdict,impanel jury
conet-16819503-r,6,HasPrerequisite,HPre,else,waiting tables,intelligence
conet-237801-r,7,Causes,C,else,understanding,listening
conet-16809759-r,8,HasPrerequisite,HPre,else,learn about science,go to school
conet-16806550-r,9,HasPrerequisite,HPre,else,go to restaurant,ask for date
conet-243914-r,0,Causes,C,else,social life,talking to
conet-16820385-r,1,HasPrerequisite,HPre,else,wrestle,get naked
conet-241942-r,2,Causes,C,else,recieves letter,sending e mail
conet-16818458-r,3,HasPrerequisite,HPre,else,tell many people about,let find out accidentally
conet-16799779-r,4,HasPrerequisite,HPre,else,catch mumps,refuse to get immunizations
conet-237464-r,5,Causes,C,else,getting bored,knowing if re healthy
conet-230078-r,6,Causes,C,else,variety in meals,buying fresh fruits and vegetables
conet-16815139-r,7,HasPrerequisite,HPre,else,sating hunger,food
conet-16818923-r,8,HasPrerequisite,HPre,else,urinating,peeing
conet-16803410-r,9,HasPrerequisite,HPre,else,examine thing,pull out of pants
conet-16812677-r,0,HasPrerequisite,HPre,else,play hockey,having hockey stick
conet-234055-r,1,Causes,C,else,fitness levels will increase,getting exercise
conet-16781590-r,2,HasFirstSubevent,HFS,else,stand up,squarely plant feet
conet-16818212-r,3,HasPrerequisite,HPre,else,talk,produce sounds
conet-230542-r,4,Causes,C,else,aid digestion,chewing food
conet-16804915-r,5,HasPrerequisite,HPre,else,get laid,go to bar
conet-16813857-r,6,HasPrerequisite,HPre,else,reach tentative agreement,have conversation
conet-16811408-r,7,HasPrerequisite,HPre,else,meeting people,social skills
