id,reversed,fold,pos,split,label,text1,text2
antsyn-adj-train-647-O,0,8,adj,train,con,rare,common
antsyn-noun-train-179-O,0,9,noun,train,ent,drowsiness,sleepiness
antsyn-adj-test-1678-O,0,0,adj,test,ent,gross,large
antsyn-adj-train-131-O,0,1,adj,train,con,past,present
antsyn-noun-test-126-O,0,2,noun,test,con,autonomy,heteronomy
antsyn-adj-val-280-O,0,3,adj,val,ent,light,faint
antsyn-adj-train-110-O,0,4,adj,train,con,heated,cold
antsyn-verb-train-784-O,0,5,verb,train,ent,shoal,school
antsyn-adj-train-1972-O,0,6,adj,train,con,hypotonic,isotonic
antsyn-verb-test-329-O,0,7,verb,test,con,finish,begin
antsyn-noun-val-1-O,0,8,noun,val,con,literacy,illiteracy
antsyn-verb-test-607-O,0,9,verb,test,con,take,give
antsyn-verb-train-1229-O,0,0,verb,train,ent,wrap,wind
antsyn-adj-test-109-O,0,1,adj,test,ent,enlightening,informative
antsyn-verb-test-878-O,0,2,verb,test,con,calm,stimulate
antsyn-noun-train-205-O,0,3,noun,train,con,numeracy,literacy
antsyn-verb-train-132-O,0,4,verb,train,con,lock,disengage
antsyn-noun-train-901-O,0,5,noun,train,con,flexor,extensor
antsyn-adj-train-4259-O,0,6,adj,train,ent,eminent,famous
antsyn-adj-val-18-O,0,7,adj,val,ent,transparent,crystalline
antsyn-adj-test-1578-O,0,8,adj,test,ent,complex,intricate
antsyn-noun-train-104-O,0,9,noun,train,ent,industry,attention
antsyn-adj-train-2084-O,0,0,adj,train,ent,shocked,aghast
antsyn-noun-train-549-O,0,1,noun,train,con,heathen,christian
antsyn-noun-test-0-O,0,2,noun,test,ent,goliath,giant
antsyn-noun-train-364-O,0,3,noun,train,ent,death,end
antsyn-adj-train-3679-O,0,4,adj,train,con,official,private
antsyn-adj-train-272-O,0,5,adj,train,ent,single,unmarried
antsyn-adj-train-1028-O,0,6,adj,train,ent,quick,prompt
antsyn-verb-train-812-O,0,7,verb,train,con,analyse,synthesise
antsyn-verb-train-899-O,0,8,verb,train,con,destroy,restore
antsyn-verb-test-416-O,0,9,verb,test,con,order,disorder
antsyn-verb-test-252-O,0,0,verb,test,ent,show,read
antsyn-adj-test-1354-O,0,1,adj,test,ent,tired,fatigued
antsyn-noun-train-1594-O,0,2,noun,train,con,inquiry,answer
antsyn-adj-test-672-O,0,3,adj,test,con,full,fractional
antsyn-verb-test-325-O,0,4,verb,test,con,evaporate,solidify
antsyn-adj-train-2966-O,0,5,adj,train,con,external,internal
antsyn-adj-train-4427-O,0,6,adj,train,con,challenging,easy
antsyn-adj-train-789-O,0,7,adj,train,ent,important,high
antsyn-adj-train-1182-O,0,8,adj,train,con,everyday,formal
antsyn-adj-test-540-O,0,9,adj,test,con,brown,neutral
antsyn-adj-test-498-O,0,0,adj,test,ent,marshy,muddy
antsyn-adj-train-5547-O,0,1,adj,train,ent,accessible,open
antsyn-adj-train-755-O,0,2,adj,train,ent,obscene,disgusting
antsyn-noun-train-1346-O,0,3,noun,train,con,conformist,nonconformist
antsyn-adj-train-1207-O,0,4,adj,train,con,coloured,uncoloured
antsyn-noun-train-2825-O,0,5,noun,train,con,centralisation,decentralisation
antsyn-adj-train-4987-O,0,6,adj,train,ent,full,total
antsyn-noun-train-2471-O,0,7,noun,train,con,parent,son
antsyn-verb-train-67-O,0,8,verb,train,con,unite,separate
antsyn-adj-train-4540-O,0,9,adj,train,con,practical,impractical
antsyn-verb-train-705-O,0,0,verb,train,ent,venerate,revere
antsyn-adj-test-1463-O,0,1,adj,test,ent,casual,contingent
antsyn-noun-train-1947-O,0,2,noun,train,ent,seafarer,seaman
antsyn-adj-train-5234-O,0,3,adj,train,con,nonfictional,fictional
antsyn-verb-test-149-O,0,4,verb,test,con,waste,conserve
antsyn-adj-test-1579-O,0,5,adj,test,con,intractable,tractable
antsyn-adj-test-809-O,0,6,adj,test,ent,plain,simple
antsyn-noun-train-1213-O,0,7,noun,train,con,hypoglycemia,hyperglycemia
antsyn-verb-train-1665-O,0,8,verb,train,ent,grab,clutch
antsyn-adj-train-4989-O,0,9,adj,train,ent,shaggy,rough
antsyn-adj-train-3284-O,0,0,adj,train,con,sinuous,straight
antsyn-verb-test-385-O,0,1,verb,test,con,borrow,lend
antsyn-noun-train-1054-O,0,2,noun,train,ent,subway,underground
antsyn-adj-train-3382-O,0,3,adj,train,con,cosmopolitan,endemic
antsyn-noun-train-958-O,0,4,noun,train,con,unavailability,availability
antsyn-adj-train-5067-O,0,5,adj,train,con,warm,arctic
antsyn-verb-train-826-O,0,6,verb,train,con,relegate,upgrade
antsyn-adj-train-413-O,0,7,adj,train,con,enormous,small
antsyn-noun-train-2060-O,0,8,noun,train,ent,stallion,horse
antsyn-noun-train-1609-O,0,9,noun,train,con,absence,presence
antsyn-noun-test-729-O,0,0,noun,test,con,future,present
antsyn-adj-train-4859-O,0,1,adj,train,con,associative,nonassociative
antsyn-noun-test-1001-O,0,2,noun,test,ent,secrecy,secret
antsyn-verb-train-1370-O,0,3,verb,train,con,minimise,exaggerate
antsyn-adj-test-1856-O,0,4,adj,test,con,essential,inessential
antsyn-adj-train-3025-O,0,5,adj,train,ent,grand,stately
antsyn-verb-test-316-O,0,6,verb,test,ent,bud,blossom
antsyn-noun-train-869-O,0,7,noun,train,con,love,angst
antsyn-verb-train-1187-O,0,8,verb,train,ent,sink,settle
antsyn-verb-train-316-O,0,9,verb,train,ent,point,hint
antsyn-adj-val-271-O,0,0,adj,val,con,strict,permissive
antsyn-noun-train-2252-O,0,1,noun,train,con,daughter,parent
antsyn-noun-train-228-O,0,2,noun,train,con,privilege,obligation
antsyn-adj-train-2481-O,0,3,adj,train,con,reduced,high
antsyn-noun-train-38-O,0,4,noun,train,ent,helicopter,copter
antsyn-noun-train-1545-O,0,5,noun,train,ent,icebox,refrigerator
antsyn-verb-train-2142-O,0,6,verb,train,ent,follow,embrace
antsyn-adj-train-1137-O,0,7,adj,train,con,incapable,adequate
antsyn-adj-train-4207-O,0,8,adj,train,ent,total,entire
antsyn-verb-val-48-O,0,9,verb,val,con,protect,plunder
antsyn-verb-train-2026-O,0,0,verb,train,con,broaden,narrow
antsyn-verb-test-903-O,0,1,verb,test,ent,dissipate,spend
antsyn-adj-train-5514-O,0,2,adj,train,con,elongate,short
antsyn-adj-test-1818-O,0,3,adj,test,con,bipartisan,partisan
antsyn-noun-train-2033-O,0,4,noun,train,con,retreat,progress
antsyn-verb-train-1906-O,0,5,verb,train,con,postulate,eliminate
antsyn-verb-train-1859-O,0,6,verb,train,con,charge,discharge
antsyn-verb-train-187-O,0,7,verb,train,ent,perform,fulfill
antsyn-noun-train-428-O,0,8,noun,train,ent,extension,propagation
antsyn-adj-train-2612-O,0,9,adj,train,con,like,pet
antsyn-adj-train-4108-O,0,0,adj,train,ent,former,other
antsyn-adj-val-264-O,0,1,adj,val,con,metaphysical,empirical
antsyn-verb-train-2281-O,0,2,verb,train,con,win,lose
antsyn-adj-train-2157-O,0,3,adj,train,ent,intense,vivid
antsyn-adj-train-5305-O,0,4,adj,train,con,relative,irrelevant
antsyn-verb-test-47-O,0,5,verb,test,con,head,point
antsyn-adj-test-488-O,0,6,adj,test,ent,direct,lead
antsyn-adj-train-841-O,0,7,adj,train,con,outside,inside
antsyn-verb-train-2268-O,0,8,verb,train,con,dematerialize,materialize
antsyn-noun-val-28-O,0,9,noun,val,ent,joy,mirth
antsyn-adj-test-57-O,0,0,adj,test,con,impermeable,permeable
antsyn-noun-train-1338-O,0,1,noun,train,ent,girlie,girl
antsyn-adj-train-2687-O,0,2,adj,train,con,ultimate,first
antsyn-noun-val-146-O,0,3,noun,val,ent,public,inn
antsyn-noun-train-480-O,0,4,noun,train,con,acid,base
antsyn-adj-train-4372-O,0,5,adj,train,con,ignoble,noble
antsyn-noun-test-995-O,0,6,noun,test,ent,failure,deterioration
antsyn-noun-val-142-O,0,7,noun,val,ent,auditorium,orchestra
antsyn-noun-train-2765-O,0,8,noun,train,ent,excursion,expedition
antsyn-verb-train-662-O,0,9,verb,train,ent,renounce,quit
antsyn-adj-test-1654-O,0,0,adj,test,con,recent,future
antsyn-verb-train-325-O,0,1,verb,train,ent,cope,handle
antsyn-verb-test-3-O,0,2,verb,test,ent,inscribe,impress
antsyn-adj-train-5158-O,0,3,adj,train,con,cubic,linear
antsyn-noun-test-168-O,0,4,noun,test,con,pleasantness,unpleasantness
antsyn-noun-train-2320-O,0,5,noun,train,ent,engineer,pioneer
antsyn-adj-train-2178-O,0,6,adj,train,con,anhydrous,hydrous
antsyn-adj-train-424-O,0,7,adj,train,con,inaccurate,accurate
antsyn-verb-train-1285-O,0,8,verb,train,ent,realise,gain
antsyn-adj-train-1461-O,0,9,adj,train,ent,rational,intelligent
antsyn-adj-train-3626-O,0,0,adj,train,ent,blank,vacant
antsyn-adj-train-2833-O,0,1,adj,train,ent,juicy,luscious
antsyn-adj-train-194-O,0,2,adj,train,con,safe,adventurous
antsyn-noun-train-308-O,0,3,noun,train,ent,score,cut
antsyn-verb-train-1279-O,0,4,verb,train,ent,run,determine
antsyn-adj-train-3110-O,0,5,adj,train,ent,humble,lowly
antsyn-adj-test-1127-O,0,6,adj,test,con,modern,ancient
antsyn-adj-test-454-O,0,7,adj,test,ent,implacable,relentless
antsyn-noun-train-1860-O,0,8,noun,train,ent,controversy,debate
antsyn-adj-train-996-O,0,9,adj,train,con,much,less
antsyn-verb-train-2343-O,0,0,verb,train,con,collect,spread
antsyn-noun-test-826-O,0,1,noun,test,con,heterodoxy,orthodoxy
antsyn-verb-train-1631-O,0,2,verb,train,ent,set,adjust
antsyn-adj-train-3694-O,0,3,adj,train,ent,romantic,picturesque
antsyn-adj-train-2980-O,0,4,adj,train,ent,sweet,fair
antsyn-verb-train-2053-O,0,5,verb,train,con,break,advance
antsyn-adj-train-4539-O,0,6,adj,train,con,treeless,wooded
antsyn-noun-test-478-O,0,7,noun,test,ent,fault,imperfection
antsyn-adj-val-44-O,0,8,adj,val,con,diachronic,synchronic
antsyn-adj-train-1383-O,0,9,adj,train,ent,wet,useless
antsyn-noun-test-819-O,0,0,noun,test,con,arithmetic,geometric
antsyn-adj-test-740-O,0,1,adj,test,ent,moderate,temperate
antsyn-verb-test-75-O,0,2,verb,test,ent,prompt,advise
antsyn-adj-val-305-O,0,3,adj,val,ent,muscular,strong
antsyn-noun-test-501-O,0,4,noun,test,con,homeopathy,allopathy
antsyn-adj-train-1156-O,0,5,adj,train,ent,ready,suitable
antsyn-verb-train-779-O,0,6,verb,train,con,encourage,discourage
antsyn-verb-train-1666-O,0,7,verb,train,con,accept,reject
antsyn-noun-test-67-O,0,8,noun,test,ent,hood,cowl
antsyn-adj-train-4750-O,0,9,adj,train,con,grand,small
antsyn-adj-train-2486-O,0,0,adj,train,con,bad,standard
antsyn-verb-train-344-O,0,1,verb,train,con,relegate,raise
antsyn-noun-train-2602-O,0,2,noun,train,ent,report,description
antsyn-adj-train-490-O,0,3,adj,train,ent,grand,sumptuous
antsyn-verb-train-2408-O,0,4,verb,train,ent,echo,ring
antsyn-verb-test-768-O,0,5,verb,test,ent,array,dress
antsyn-noun-train-2386-O,0,6,noun,train,ent,vacation,rest
antsyn-adj-test-1097-O,0,7,adj,test,ent,harmonic,musical
antsyn-noun-train-968-O,0,8,noun,train,ent,finish,ending
antsyn-adj-train-1478-O,0,9,adj,train,ent,rough,fierce
antsyn-adj-train-608-O,0,0,adj,train,ent,furious,wild
antsyn-adj-train-4760-O,0,1,adj,train,ent,sneaky,underhanded
antsyn-verb-train-2222-O,0,2,verb,train,ent,see,look
antsyn-adj-test-478-O,0,3,adj,test,con,everyday,unusual
antsyn-noun-val-178-O,0,4,noun,val,con,layman,priest
antsyn-adj-test-1049-O,0,5,adj,test,con,loaded,unloaded
antsyn-noun-train-2835-O,0,6,noun,train,ent,lord,suzerain
antsyn-adj-train-4863-O,0,7,adj,train,ent,impure,filthy
antsyn-adj-test-1592-O,0,8,adj,test,con,active,stative
antsyn-adj-val-86-O,0,9,adj,val,con,legitimate,invalid
antsyn-noun-train-2747-O,0,0,noun,train,ent,hobo,vagabond
antsyn-noun-train-1556-O,0,1,noun,train,ent,generation,progeny
antsyn-adj-train-3019-O,0,2,adj,train,con,wicked,righteous
antsyn-adj-train-1474-O,0,3,adj,train,con,oblong,short
antsyn-verb-val-156-O,0,4,verb,val,con,terminate,get
antsyn-adj-train-4382-O,0,5,adj,train,ent,bare,naked
antsyn-verb-train-699-O,0,6,verb,train,ent,progress,increase
antsyn-adj-test-1805-O,0,7,adj,test,con,surreal,real
antsyn-verb-train-2220-O,0,8,verb,train,ent,rate,place
antsyn-noun-train-1564-O,0,9,noun,train,ent,show,reveal
antsyn-adj-test-339-O,0,0,adj,test,con,federal,unitary
antsyn-verb-train-391-O,0,1,verb,train,con,like,dislike
antsyn-verb-train-1937-O,0,2,verb,train,ent,discharge,drop
antsyn-verb-test-114-O,0,3,verb,test,con,catch,drop
antsyn-verb-train-65-O,0,4,verb,train,ent,enforce,impose
antsyn-noun-train-2516-O,0,5,noun,train,ent,duet,twain
antsyn-adj-train-2988-O,0,6,adj,train,ent,substantial,solid
antsyn-verb-train-1969-O,0,7,verb,train,con,fold,open
antsyn-noun-train-439-O,0,8,noun,train,ent,leeway,drift
antsyn-noun-train-2279-O,0,9,noun,train,ent,ladder,run
antsyn-adj-train-5275-O,0,0,adj,train,con,favorable,hostile
antsyn-noun-train-1991-O,0,1,noun,train,con,individual,group
antsyn-verb-test-491-O,0,2,verb,test,ent,dare,venture
antsyn-adj-train-4536-O,0,3,adj,train,con,light,serious
antsyn-noun-train-1727-O,0,4,noun,train,ent,grit,guts
antsyn-noun-test-766-O,0,5,noun,test,con,young,aged
antsyn-verb-train-1947-O,0,6,verb,train,con,begin,stop
antsyn-noun-train-1671-O,0,7,noun,train,ent,hothouse,conservatory
antsyn-adj-train-1984-O,0,8,adj,train,ent,shameless,brazen
antsyn-noun-test-135-O,0,9,noun,test,con,weakening,strengthening
antsyn-adj-train-3957-O,0,0,adj,train,ent,short,crisp
antsyn-verb-train-758-O,0,1,verb,train,con,negate,affirm
antsyn-verb-train-1535-O,0,2,verb,train,con,specify,generalize
antsyn-noun-train-1848-O,0,3,noun,train,ent,broth,bouillon
antsyn-noun-train-2725-O,0,4,noun,train,ent,priest,pontifex
antsyn-verb-test-212-O,0,5,verb,test,con,deposit,draw
antsyn-verb-train-2354-O,0,6,verb,train,ent,listen,obey
antsyn-verb-train-1785-O,0,7,verb,train,con,disinherit,will
antsyn-adj-train-5118-O,0,8,adj,train,con,directional,omnidirectional
antsyn-adj-train-1296-O,0,9,adj,train,con,plausible,implausible
antsyn-verb-test-11-O,0,0,verb,test,ent,ruin,sink
antsyn-noun-train-2829-O,0,1,noun,train,ent,brightness,radiance
antsyn-adj-test-209-O,0,2,adj,test,con,coloured,natural
antsyn-adj-train-5217-O,0,3,adj,train,ent,fine,beautiful
antsyn-adj-val-307-O,0,4,adj,val,ent,new,unusual
antsyn-adj-test-1206-O,0,5,adj,test,ent,solitary,alone
antsyn-adj-test-373-O,0,6,adj,test,con,respectful,irreverent
antsyn-noun-train-2247-O,0,7,noun,train,con,shallowness,depth
antsyn-noun-train-98-O,0,8,noun,train,ent,accommodation,adaptation
antsyn-verb-train-340-O,0,9,verb,train,ent,post,set
antsyn-adj-train-3552-O,0,0,adj,train,ent,sturdy,firm
antsyn-adj-train-4733-O,0,1,adj,train,ent,hard,severe
antsyn-adj-train-3643-O,0,2,adj,train,con,monochromatic,colorful
antsyn-noun-train-2123-O,0,3,noun,train,ent,misunderstanding,mistake
antsyn-adj-train-3251-O,0,4,adj,train,ent,joint,concurrent
antsyn-adj-test-993-O,0,5,adj,test,con,unstable,easy
antsyn-adj-train-4920-O,0,6,adj,train,con,distinct,unclear
antsyn-adj-train-2928-O,0,7,adj,train,con,transferable,inalienable
antsyn-noun-train-2103-O,0,8,noun,train,ent,practice,habit
antsyn-adj-test-640-O,0,9,adj,test,con,unified,divided
antsyn-adj-train-4487-O,0,0,adj,train,con,contorted,straight
antsyn-verb-val-61-O,0,1,verb,val,ent,tie,constrain
antsyn-noun-test-529-O,0,2,noun,test,ent,avocation,business
antsyn-adj-train-4608-O,0,3,adj,train,con,nonprofessional,professional
antsyn-noun-val-68-O,0,4,noun,val,ent,blow,punch
antsyn-verb-train-1902-O,0,5,verb,train,ent,stop,check
antsyn-noun-test-324-O,0,6,noun,test,ent,remedy,help
antsyn-adj-train-2919-O,0,7,adj,train,con,compatible,incompatible
antsyn-adj-train-3141-O,0,8,adj,train,ent,goofy,silly
antsyn-adj-train-578-O,0,9,adj,train,ent,meticulous,painstaking
antsyn-adj-test-914-O,0,0,adj,test,con,rectangular,parallel
antsyn-verb-train-1380-O,0,1,verb,train,ent,return,repay
antsyn-verb-test-182-O,0,2,verb,test,con,decline,ameliorate
antsyn-adj-train-2594-O,0,3,adj,train,con,painful,painless
antsyn-verb-train-1386-O,0,4,verb,train,ent,concoct,invent
antsyn-adj-train-5009-O,0,5,adj,train,con,attractive,repulsive
antsyn-adj-train-2276-O,0,6,adj,train,con,cosmetic,functional
antsyn-verb-train-57-O,0,7,verb,train,con,improve,impair
antsyn-adj-train-268-O,0,8,adj,train,ent,boundless,unlimited
antsyn-adj-train-4919-O,0,9,adj,train,ent,gross,obscene
antsyn-adj-test-1016-O,0,0,adj,test,con,lively,dull
antsyn-noun-train-1791-O,0,1,noun,train,ent,masculinity,maleness
antsyn-verb-test-433-O,0,2,verb,test,ent,predicate,state
antsyn-adj-test-1441-O,0,3,adj,test,con,opaque,bright
antsyn-adj-train-318-O,0,4,adj,train,con,hydrous,anhydrous
antsyn-adj-train-4573-O,0,5,adj,train,con,able,incapable
antsyn-noun-test-95-O,0,6,noun,test,con,beginning,ending
antsyn-noun-train-1711-O,0,7,noun,train,ent,misery,wretchedness
antsyn-noun-train-2618-O,0,8,noun,train,con,morality,immorality
antsyn-verb-test-877-O,0,9,verb,test,con,decentralise,centralise
antsyn-adj-train-5282-O,0,0,adj,train,ent,strong,firm
antsyn-adj-train-4006-O,0,1,adj,train,ent,total,sum
antsyn-noun-train-183-O,0,2,noun,train,con,defense,offence
antsyn-verb-train-2018-O,0,3,verb,train,con,extend,shorten
antsyn-noun-test-975-O,0,4,noun,test,con,salesman,saleswoman
antsyn-adj-train-1986-O,0,5,adj,train,con,tough,tender
antsyn-adj-train-5492-O,0,6,adj,train,con,lustrous,dull
antsyn-adj-test-1730-O,0,7,adj,test,ent,dramatic,burlesque
antsyn-noun-test-53-O,0,8,noun,test,ent,believer,worshipper
antsyn-adj-train-2647-O,0,9,adj,train,ent,extraordinary,singular
antsyn-verb-train-378-O,0,0,verb,train,ent,employ,use
antsyn-adj-train-5256-O,0,1,adj,train,con,clever,dull
antsyn-adj-train-2496-O,0,2,adj,train,ent,worthless,useless
antsyn-adj-test-538-O,0,3,adj,test,ent,routine,monotonous
antsyn-adj-train-3668-O,0,4,adj,train,ent,broad,plain
antsyn-verb-test-347-O,0,5,verb,test,ent,hamper,hinder
antsyn-verb-test-18-O,0,6,verb,test,con,back,advance
antsyn-adj-train-636-O,0,7,adj,train,con,incongruous,congruous
antsyn-noun-train-2456-O,0,8,noun,train,ent,spell,trance
antsyn-adj-test-140-O,0,9,adj,test,ent,average,ordinary
antsyn-verb-test-365-O,0,0,verb,test,con,rehabilitate,purge
antsyn-adj-train-4163-O,0,1,adj,train,ent,aliphatic,fatty
antsyn-adj-test-1331-O,0,2,adj,test,ent,dry,ironic
antsyn-verb-test-629-O,0,3,verb,test,con,underbid,overbid
antsyn-adj-test-592-O,0,4,adj,test,con,close,public
antsyn-adj-train-3485-O,0,5,adj,train,con,important,unimportant
antsyn-noun-train-1525-O,0,6,noun,train,con,heterosexual,homosexual
antsyn-verb-train-59-O,0,7,verb,train,con,can,hire
antsyn-verb-test-536-O,0,8,verb,test,ent,drive,constrain
antsyn-noun-test-834-O,0,9,noun,test,ent,communion,sharing
antsyn-adj-train-5475-O,0,0,adj,train,con,west,east
antsyn-noun-test-957-O,0,1,noun,test,ent,peptidase,proteinase
antsyn-adj-train-438-O,0,2,adj,train,con,staminate,pistillate
antsyn-adj-train-5380-O,0,3,adj,train,con,conceivable,inconceivable
antsyn-adj-test-1884-O,0,4,adj,test,con,clean,impure
antsyn-noun-test-28-O,0,5,noun,test,ent,pest,nuisance
antsyn-adj-train-4044-O,0,6,adj,train,con,molecular,molar
antsyn-adj-train-280-O,0,7,adj,train,con,ethical,unethical
antsyn-verb-test-413-O,0,8,verb,test,con,stay,move
antsyn-adj-train-3722-O,0,9,adj,train,ent,nice,kind
antsyn-verb-train-2531-O,0,0,verb,train,con,unpin,pin
antsyn-verb-test-426-O,0,1,verb,test,ent,suffer,get
antsyn-adj-train-4574-O,0,2,adj,train,con,adequate,insufficient
antsyn-adj-train-2466-O,0,3,adj,train,ent,sharp,quick
antsyn-noun-test-878-O,0,4,noun,test,con,tragedy,burlesque
antsyn-adj-test-806-O,0,5,adj,test,con,catabolic,anabolic
antsyn-verb-train-846-O,0,6,verb,train,ent,avenge,retaliate
antsyn-noun-test-953-O,0,7,noun,test,con,accusation,acquittal
antsyn-adj-train-1341-O,0,8,adj,train,con,bulky,small
antsyn-adj-train-2577-O,0,9,adj,train,con,extensive,small
antsyn-verb-test-248-O,0,0,verb,test,con,open,fold
antsyn-adj-val-181-O,0,1,adj,val,con,inauspicious,auspicious
antsyn-adj-test-552-O,0,2,adj,test,ent,distant,remote
antsyn-adj-test-763-O,0,3,adj,test,ent,immoral,indecent
antsyn-adj-train-2894-O,0,4,adj,train,con,close,generous
antsyn-verb-val-17-O,0,5,verb,val,con,abduct,adduct
antsyn-noun-test-451-O,0,6,noun,test,ent,work,lead
antsyn-verb-train-1560-O,0,7,verb,train,con,doubt,believe
antsyn-adj-train-4554-O,0,8,adj,train,con,practical,ideal
antsyn-adj-test-169-O,0,9,adj,test,con,experimental,theoretical
antsyn-adj-train-1838-O,0,0,adj,train,con,harmless,harmful
antsyn-adj-test-1699-O,0,1,adj,test,con,drunk,sober
antsyn-noun-train-752-O,0,2,noun,train,ent,expression,locution
antsyn-noun-train-29-O,0,3,noun,train,con,intension,extension
antsyn-verb-train-74-O,0,4,verb,train,con,refrain,move
antsyn-verb-val-78-O,0,5,verb,val,con,field,bat
antsyn-adj-train-739-O,0,6,adj,train,con,original,derived
antsyn-adj-train-514-O,0,7,adj,train,ent,flat,level
antsyn-noun-train-774-O,0,8,noun,train,ent,spirit,intent
antsyn-adj-train-4889-O,0,9,adj,train,con,relevant,irrelevant
antsyn-noun-train-1025-O,0,0,noun,train,con,embarkation,disembarkation
antsyn-adj-train-1236-O,0,1,adj,train,ent,proud,majestic
antsyn-adj-train-3644-O,0,2,adj,train,con,unwholesome,wholesome
antsyn-adj-train-3582-O,0,3,adj,train,con,sober,intoxicated
antsyn-verb-train-2048-O,0,4,verb,train,ent,propel,push
