pairid,split
00634_1#00634_1_6,train
00634_1#00634_1_7,train
00634_1#00634_1_8,train
00634_1#00634_1_9,train
00680_6#00680_6_1,train
00680_6#00680_6_2,train
00680_6#00680_6_3,train
00680_6#00680_6_4,train
00722_2#00722_2_1,train
00722_2#00722_2_2,train
00722_2#00722_2_3,train
00722_2#00722_2_4,train
00722_2#00722_2_5,train
00722_2#00722_2_6,train
00750_2#00750_2_1,train
00750_2#00750_2_2,train
00750_2#00750_2_3,train
00781_5#00781_5_1,train
00781_5#00781_5_10,train
00781_5#00781_5_11,train
00781_5#00781_5_12,train
00781_5#00781_5_13,train
00781_5#00781_5_2,train
00781_5#00781_5_3,train
00781_5#00781_5_4,train
00781_5#00781_5_5,train
00781_5#00781_5_6,train
00781_5#00781_5_7,train
00781_5#00781_5_8,train
00781_5#00781_5_9,train
00800_7#00800_7_10,train
00800_7#00800_7_11,train
00800_7#00800_7_14,train
00800_7#00800_7_15,train
00800_7#00800_7_16,train
00800_7#00800_7_18,train
00800_7#00800_7_20,train
00800_7#00800_7_22,train
00800_7#00800_7_24,train
00800_7#00800_7_26,train
00800_7#00800_7_28,train
00800_7#00800_7_29,train
00800_7#00800_7_3,train
00800_7#00800_7_31,train
00800_7#00800_7_32,train
00800_7#00800_7_33,train
00800_7#00800_7_34,train
00800_7#00800_7_36,train
00800_7#00800_7_4,train
00800_7#00800_7_40,train
00800_7#00800_7_41,train
00800_7#00800_7_42,train
00800_7#00800_7_46,train
00800_7#00800_7_47,train
00800_7#00800_7_50,train
00800_7#00800_7_51,train
00800_7#00800_7_52,train
00800_7#00800_7_55,train
00800_7#00800_7_56,train
00800_7#00800_7_6,train
00872_4#00872_4_1,train
00872_4#00872_4_2,train
00872_4#00872_4_3,train
00872_4#00872_4_4,train
00874_5#00874_5_1,train
00874_5#00874_5_2,train
00874_5#00874_5_3,train
00874_5#00874_5_4,train
01100_6#01100_6_1,train
01100_6#01100_6_2,train
01100_6#01100_6_3,train
01100_6#01100_6_4,train
01146_4#01146_4_1,train
01146_4#01146_4_3,train
01146_4#01146_4_4,train
01146_4#01146_4_5,train
01206_3#01206_3_1,train
01206_3#01206_3_2,train
01206_3#01206_3_4,train
01214_7#01214_7_2,train
01214_7#01214_7_3,train
01214_7#01214_7_5,train
01227_5#01227_5_1,train
00018_6#00018_6_1,train
00018_6#00018_6_2,train
00018_6#00018_6_3,train
00018_6#00018_6_4,train
00018_6#00018_6_5,train
00034_5#00034_5_1,train
00034_5#00034_5_2,train
00034_5#00034_5_3,train
00034_5#00034_5_4,train
00034_5#00034_5_5,train
00038_10#00038_10_1,train
00038_10#00038_10_2,train
00038_10#00038_10_3,train
00038_10#00038_10_4,train
00038_10#00038_10_5,train
00038_10#00038_10_6,train
00038_10#00038_10_7,train
00038_10#00038_10_8,train
00038_10#00038_10_9,train
00038_8#00038_8_1,train
00038_8#00038_8_2,train
00038_8#00038_8_3,train
00051_1#00051_1_1,train
00051_1#00051_1_2,train
00051_1#00051_1_3,train
00051_1#00051_1_5,train
00062_6#00062_6_1,train
00062_6#00062_6_2,train
00062_6#00062_6_3,train
00062_6#00062_6_4,train
00062_6#00062_6_5,train
00062_6#00062_6_7,train
00062_6#00062_6_8,train
00082_8#00082_8_1,train
00082_8#00082_8_10,train
00082_8#00082_8_11,train
00082_8#00082_8_12,train
00082_8#00082_8_13,train
00082_8#00082_8_14,train
00082_8#00082_8_15,train
00082_8#00082_8_16,train
00082_8#00082_8_17,train
00082_8#00082_8_18,train
00082_8#00082_8_2,train
00082_8#00082_8_3,train
00082_8#00082_8_4,train
00082_8#00082_8_5,train
00082_8#00082_8_6,train
00082_8#00082_8_7,train
00082_8#00082_8_8,train
00082_8#00082_8_9,train
00089_4#00089_4_1,train
00089_4#00089_4_2,train
00089_4#00089_4_3,train
00089_4#00089_4_4,train
00089_4#00089_4_5,train
00110_6#00110_6_1,train
00110_6#00110_6_10,train
00110_6#00110_6_2,train
00110_6#00110_6_3,train
00110_6#00110_6_4,train
00110_6#00110_6_5,train
00110_6#00110_6_6,train
00110_6#00110_6_7,train
00110_6#00110_6_8,train
00110_6#00110_6_9,train
00128_4#00128_4_3,train
00128_4#00128_4_4,train
00128_4#00128_4_5,train
00186_3#00186_3_1,train
00186_3#00186_3_2,train
00186_3#00186_3_3,train
00186_3#00186_3_4,train
00245_7#00245_7_1,train
00245_7#00245_7_10,train
00245_7#00245_7_11,train
00245_7#00245_7_12,train
00245_7#00245_7_13,train
00245_7#00245_7_2,train
00245_7#00245_7_3,train
00245_7#00245_7_4,train
00245_7#00245_7_5,train
00245_7#00245_7_6,train
00245_7#00245_7_8,train
00245_7#00245_7_9,train
00253_5#00253_5_1,train
00253_5#00253_5_2,train
00253_5#00253_5_3,train
00306_7#00306_7_1,train
00306_7#00306_7_2,train
00306_7#00306_7_3,train
00312_4#00312_4_1,train
00312_4#00312_4_2,train
00312_4#00312_4_3,train
00312_4#00312_4_4,train
00312_4#00312_4_5,train
00414_2#00414_2_1,train
00414_2#00414_2_2,train
00414_2#00414_2_3,train
00414_2#00414_2_4,train
00452_2#00452_2_1,train
00452_2#00452_2_2,train
00452_2#00452_2_3,train
00452_2#00452_2_4,train
00452_2#00452_2_5,train
00452_2#00452_2_6,train
00452_2#00452_2_7,train
00509_1#00509_1_1,train
00509_1#00509_1_2,train
00509_1#00509_1_3,train
00528_2#00528_2_1,train
00528_2#00528_2_2,train
00528_2#00528_2_3,train
00528_2#00528_2_4,train
00588_5#00588_5_1,train
00588_5#00588_5_2,train
00588_5#00588_5_3,train
00588_5#00588_5_4,train
00588_5#00588_5_5,train
00588_5#00588_5_6,train
00591_1#00591_1_1,train
00591_1#00591_1_2,train
00591_1#00591_1_3,train
00591_1#00591_1_4,train
00699_1#00699_1_1,train
00699_1#00699_1_2,train
00699_1#00699_1_3,train
00719_3#00719_3_1,train
00719_3#00719_3_2,train
00719_3#00719_3_3,train
00719_3#00719_3_4,train
00719_3#00719_3_5,train
00755_5#00755_5_1,train
00755_5#00755_5_2,train
00755_5#00755_5_3,train
00755_5#00755_5_4,train
00755_5#00755_5_5,train
00755_5#00755_5_7,train
00755_5#00755_5_8,train
00755_5#00755_5_9,train
00809_6#00809_6_1,train
00809_6#00809_6_2,train
00809_6#00809_6_3,train
00809_6#00809_6_4,train
00809_6#00809_6_5,train
00871_7#00871_7_1,train
00871_7#00871_7_2,train
00871_7#00871_7_3,train
00871_7#00871_7_4,train
00889_33#00889_33_1,train
00889_33#00889_33_2,train
00889_33#00889_33_3,train
00889_33#00889_33_4,train
00889_33#00889_33_6,train
00889_33#00889_33_7,train
00948_4#00948_4_1,train
00948_4#00948_4_3,train
00948_4#00948_4_4,train
00970_13#00970_13_1,train
00970_13#00970_13_10,train
00970_13#00970_13_2,train
00970_13#00970_13_3,train
00970_13#00970_13_4,train
00970_13#00970_13_5,train
00970_13#00970_13_6,train
00970_13#00970_13_7,train
00970_13#00970_13_8,train
00970_13#00970_13_9,train
00976_4#00976_4_1,train
00976_4#00976_4_2,train
00976_4#00976_4_3,train
00976_4#00976_4_4,train
00976_4#00976_4_5,train
00976_4#00976_4_6,train
00987_5#00987_5_1,train
00987_5#00987_5_2,train
00987_5#00987_5_3,train
00987_5#00987_5_4,train
00987_5#00987_5_5,train
00987_5#00987_5_6,train
00987_5#00987_5_7,train
00987_5#00987_5_8,train
00987_5#00987_5_9,train
01039_6#01039_6_1,train
01039_6#01039_6_2,train
01039_6#01039_6_3,train
01108_12#01108_12_1,train
01108_12#01108_12_2,train
01108_12#01108_12_3,train
01108_2#01108_2_1,train
01108_2#01108_2_2,train
01108_2#01108_2_3,train
01108_2#01108_2_4,train
01108_2#01108_2_5,train
01108_2#01108_2_6,train
01146_1#01146_1_1,train
01146_1#01146_1_2,train
01146_1#01146_1_3,train
01146_1#01146_1_4,train
01146_1#01146_1_5,train
01146_1#01146_1_6,train
01206_4#01206_4_1,train
01206_4#01206_4_2,train
01206_4#01206_4_3,train
01206_4#01206_4_4,train
01206_4#01206_4_5,train
01206_4#01206_4_6,train
01206_4#01206_4_7,train
01206_4#01206_4_8,train
01206_4#01206_4_9,train
01227_5#01227_5_10,train
01227_5#01227_5_11,train
01227_5#01227_5_2,train
01227_5#01227_5_3,train
01227_5#01227_5_4,train
01227_5#01227_5_5,train
01227_5#01227_5_6,train
01227_5#01227_5_7,train
01227_5#01227_5_8,train
01227_5#01227_5_9,train
00082_9#00082_9_1,train
00082_9#00082_9_10,train
00082_9#00082_9_11,train
00082_9#00082_9_12,train
00082_9#00082_9_13,train
00082_9#00082_9_14,train
00082_9#00082_9_15,train
00082_9#00082_9_16,train
00082_9#00082_9_17,train
00082_9#00082_9_18,train
00082_9#00082_9_19,train
00082_9#00082_9_2,train
00082_9#00082_9_3,train
00082_9#00082_9_4,train
00082_9#00082_9_5,train
00082_9#00082_9_6,train
00082_9#00082_9_7,train
00082_9#00082_9_8,train
00082_9#00082_9_9,train
00289_4#00289_4_1,train
00289_4#00289_4_2,train
00289_4#00289_4_3,train
00504_4#00504_4_1,train
00504_4#00504_4_2,train
00504_4#00504_4_3,train
00504_4#00504_4_4,train
00508_1#00508_1_1,train
00508_1#00508_1_2,train
00508_1#00508_1_3,train
00574_4#00574_4_1,train
00574_4#00574_4_2,train
00574_4#00574_4_3,train
00574_4#00574_4_4,train
00612_4#00612_4_1,train
00612_4#00612_4_2,train
00612_4#00612_4_3,train
00612_4#00612_4_4,train
00612_4#00612_4_5,train
00615_2#00615_2_1,train
00615_2#00615_2_2,train
00615_2#00615_2_3,train
00615_2#00615_2_4,train
00615_2#00615_2_5,train
00615_2#00615_2_6,train
00615_2#00615_2_7,train
00634_2#00634_2_1,train
00634_2#00634_2_2,train
00634_2#00634_2_3,train
00671_3#00671_3_1,train
00671_3#00671_3_2,train
00671_3#00671_3_3,train
00671_3#00671_3_4,train
00671_3#00671_3_5,train
00671_3#00671_3_6,train
00671_3#00671_3_7,train
00671_3#00671_3_8,train
00755_2#00755_2_1,train
00755_2#00755_2_2,train
00755_2#00755_2_3,train
00755_2#00755_2_4,train
00755_2#00755_2_5,train
00799_7#00799_7_1,train
00799_7#00799_7_2,train
00799_7#00799_7_3,train
00799_7#00799_7_4,train
00799_7#00799_7_5,train
00799_7#00799_7_6,train
00799_7#00799_7_7,train
00799_7#00799_7_8,train
00864_1#00864_1_1,train
00864_1#00864_1_10,train
00864_1#00864_1_11,train
00864_1#00864_1_2,train
00864_1#00864_1_3,train
00864_1#00864_1_4,train
00864_1#00864_1_5,train
00864_1#00864_1_6,train
00864_1#00864_1_7,train
00864_1#00864_1_8,train
00864_1#00864_1_9,train
00870_2#00870_2_1,train
00870_2#00870_2_2,train
00870_2#00870_2_3,train
00870_2#00870_2_4,train
00871_4#00871_4_1,train
00871_4#00871_4_2,train
00871_4#00871_4_3,train
00871_4#00871_4_4,train
00871_4#00871_4_5,train
00871_4#00871_4_6,train
00871_4#00871_4_7,train
00871_4#00871_4_8,train
00889_1#00889_1_1,train
00889_1#00889_1_10,train
00889_1#00889_1_2,train
00889_1#00889_1_4,train
00889_1#00889_1_5,train
00889_1#00889_1_6,train
00889_1#00889_1_7,train
00889_1#00889_1_8,train
00969_6#00969_6_1,train
00969_6#00969_6_2,train
00969_6#00969_6_3,train
00969_6#00969_6_4,train
00969_6#00969_6_5,train
00969_6#00969_6_6,train
00969_6#00969_6_7,train
00969_6#00969_6_8,train
01131_3#01131_3_1,train
01131_3#01131_3_2,train
01131_3#01131_3_3,train
01159_1#01159_1_1,train
01159_1#01159_1_10,train
01159_1#01159_1_11,train
01159_1#01159_1_12,train
01159_1#01159_1_13,train
01159_1#01159_1_14,train
01159_1#01159_1_15,train
01159_1#01159_1_16,train
01159_1#01159_1_2,train
01159_1#01159_1_3,train
01159_1#01159_1_4,train
01159_1#01159_1_5,train
01159_1#01159_1_6,train
01159_1#01159_1_7,train
01159_1#01159_1_8,train
01159_1#01159_1_9,train
01164_6#01164_6_1,train
01164_6#01164_6_2,train
01164_6#01164_6_3,train
01171_2#01171_2_1,train
01171_2#01171_2_2,train
01171_2#01171_2_3,train
01171_2#01171_2_4,train
01171_2#01171_2_5,train
01199_2#01199_2_1,train
01199_2#01199_2_2,train
01199_2#01199_2_3,train
01271_5#01271_5_1,train
01271_5#01271_5_10,train
01271_5#01271_5_11,train
01271_5#01271_5_2,train
01271_5#01271_5_3,train
01271_5#01271_5_4,train
01271_5#01271_5_5,train
01271_5#01271_5_6,train
01271_5#01271_5_7,train
01271_5#01271_5_8,train
01271_5#01271_5_9,train
00010_1#00010_1_1,train
00010_1#00010_1_2,train
00010_1#00010_1_3,train
00010_1#00010_1_4,train
00010_1#00010_1_5,train
00010_1#00010_1_6,train
00042_13#00042_13_1,train
00042_13#00042_13_2,train
00042_13#00042_13_3,train
00042_13#00042_13_4,train
00042_4#00042_4_1,train
00042_4#00042_4_2,train
00042_4#00042_4_3,train
00042_4#00042_4_4,train
00100_4#00100_4_1,train
00100_4#00100_4_2,train
00100_4#00100_4_3,train
00100_4#00100_4_4,train
00100_4#00100_4_5,train
00108_1#00108_1_1,train
00108_1#00108_1_2,train
00108_1#00108_1_3,train
00108_1#00108_1_4,train
00125_10#00125_10_1,train
00125_10#00125_10_2,train
00125_10#00125_10_3,train
00125_10#00125_10_4,train
00125_4#00125_4_1,train
00125_4#00125_4_2,train
00125_4#00125_4_3,train
00125_4#00125_4_4,train
00125_4#00125_4_5,train
00125_4#00125_4_6,train
00125_4#00125_4_7,train
00141_2#00141_2_1,train
00141_2#00141_2_2,train
00141_2#00141_2_3,train
00141_2#00141_2_4,train
00141_2#00141_2_5,train
00154_1#00154_1_1,train
00154_1#00154_1_2,train
00154_1#00154_1_3,train
00154_1#00154_1_4,train
00154_1#00154_1_5,train
00197_6#00197_6_1,train
00197_6#00197_6_2,train
00197_6#00197_6_3,train
00197_6#00197_6_4,train
00315_9#00315_9_1,train
00315_9#00315_9_10,train
00315_9#00315_9_2,train
00315_9#00315_9_3,train
00315_9#00315_9_4,train
00315_9#00315_9_5,train
00315_9#00315_9_6,train
00315_9#00315_9_7,train
00315_9#00315_9_8,train
00315_9#00315_9_9,train
00326_3#00326_3_1,train
00326_3#00326_3_2,train
00326_3#00326_3_3,train
00399_2#00399_2_1,train
00399_2#00399_2_2,train
00399_2#00399_2_3,train
00399_2#00399_2_4,train
00399_2#00399_2_5,train
00402_15#00402_15_1,train
00402_15#00402_15_2,train
00402_15#00402_15_3,train
00402_15#00402_15_4,train
00402_15#00402_15_5,train
00402_15#00402_15_6,train
00402_15#00402_15_7,train
00402_15#00402_15_8,train
00402_15#00402_15_9,train
00411_2#00411_2_1,train
00411_2#00411_2_2,train
00411_2#00411_2_3,train
00411_2#00411_2_4,train
00449_3#00449_3_10,train
00449_3#00449_3_13,train
00449_3#00449_3_14,train
00449_3#00449_3_2,train
00449_3#00449_3_3,train
00449_3#00449_3_6,train
00449_3#00449_3_7,train
00449_3#00449_3_9,train
00656_8#00656_8_1,train
00656_8#00656_8_2,train
00656_8#00656_8_3,train
00656_8#00656_8_4,train
00656_8#00656_8_5,train
00671_2#00671_2_1,train
00671_2#00671_2_2,train
00671_2#00671_2_3,train
00671_2#00671_2_4,train
00671_2#00671_2_5,train
00726_3#00726_3_1,train
00726_3#00726_3_10,train
00726_3#00726_3_11,train
00726_3#00726_3_2,train
00726_3#00726_3_3,train
00726_3#00726_3_4,train
00726_3#00726_3_6,train
00726_3#00726_3_7,train
00735_5#00735_5_1,train
00735_5#00735_5_2,train
00735_5#00735_5_7,train
00753_1#00753_1_1,train
00753_1#00753_1_10,train
00753_1#00753_1_11,train
00753_1#00753_1_2,train
00753_1#00753_1_3,train
00753_1#00753_1_4,train
00753_1#00753_1_5,train
00753_1#00753_1_6,train
00753_1#00753_1_7,train
00753_1#00753_1_8,train
00753_1#00753_1_9,train
00755_10#00755_10_1,train
00755_10#00755_10_2,train
00755_10#00755_10_3,train
00755_10#00755_10_4,train
00804_12#00804_12_1,train
00804_12#00804_12_2,train
00804_12#00804_12_3,train
00804_12#00804_12_4,train
00804_12#00804_12_5,train
00804_12#00804_12_6,train
00804_12#00804_12_7,train
00804_12#00804_12_8,train
00810_4#00810_4_1,train
00810_4#00810_4_10,train
00810_4#00810_4_11,train
00810_4#00810_4_2,train
00810_4#00810_4_3,train
00810_4#00810_4_5,train
00810_4#00810_4_6,train
00810_4#00810_4_7,train
00810_4#00810_4_8,train
00810_4#00810_4_9,train
00813_2#00813_2_1,train
00813_2#00813_2_2,train
00813_2#00813_2_3,train
00813_2#00813_2_4,train
00864_5#00864_5_1,train
00864_5#00864_5_2,train
00864_5#00864_5_3,train
00867_6#00867_6_1,train
00867_6#00867_6_2,train
00867_6#00867_6_3,train
00867_6#00867_6_4,train
00867_6#00867_6_5,train
00867_9#00867_9_1,train
00867_9#00867_9_2,train
00867_9#00867_9_3,train
00867_9#00867_9_4,train
00870_3#00870_3_1,train
00870_3#00870_3_2,train
00870_3#00870_3_3,train
00870_3#00870_3_4,train
00889_19#00889_19_1,train
00889_19#00889_19_2,train
00889_19#00889_19_3,train
00889_19#00889_19_4,train
01009_5#01009_5_1,train
01009_5#01009_5_2,train
01009_5#01009_5_3,train
01009_5#01009_5_4,train
01009_5#01009_5_5,train
01009_5#01009_5_6,train
01009_5#01009_5_7,train
01058_3#01058_3_1,train
01058_3#01058_3_2,train
01058_3#01058_3_3,train
01058_3#01058_3_4,train
01058_3#01058_3_5,train
01058_3#01058_3_6,train
00088_6#00088_6_1,train
00088_6#00088_6_2,train
00088_6#00088_6_3,train
00088_6#00088_6_4,train
00088_6#00088_6_5,train
00118_1#00118_1_1,train
00118_1#00118_1_2,train
00118_1#00118_1_5,train
00121_1#00121_1_1,train
00121_1#00121_1_2,train
00121_1#00121_1_3,train
00121_1#00121_1_4,train
00121_1#00121_1_5,train
00166_11#00166_11_1,train
00166_11#00166_11_2,train
00166_11#00166_11_3,train
00166_11#00166_11_4,train
00166_11#00166_11_5,train
00166_11#00166_11_6,train
00166_11#00166_11_7,train
00166_11#00166_11_8,train
00195_4#00195_4_1,train
00195_4#00195_4_2,train
00195_4#00195_4_3,train
00274_7#00274_7_1,train
00274_7#00274_7_2,train
00274_7#00274_7_3,train
00274_7#00274_7_4,train
00274_7#00274_7_5,train
00289_5#00289_5_1,train
00289_5#00289_5_10,train
00289_5#00289_5_11,train
00289_5#00289_5_12,train
00289_5#00289_5_2,train
00289_5#00289_5_3,train
00289_5#00289_5_4,train
00289_5#00289_5_5,train
00289_5#00289_5_6,train
00289_5#00289_5_7,train
00289_5#00289_5_8,train
00289_5#00289_5_9,train
00311_2#00311_2_1,train
00311_2#00311_2_2,train
00311_2#00311_2_3,train
00311_2#00311_2_4,train
00311_2#00311_2_5,train
00311_2#00311_2_6,train
00311_2#00311_2_7,train
00315_1#00315_1_1,train
00315_1#00315_1_2,train
00315_1#00315_1_3,train
00315_1#00315_1_4,train
00315_1#00315_1_5,train
00326_1#00326_1_1,train
00326_1#00326_1_2,train
00326_1#00326_1_3,train
00326_1#00326_1_4,train
00326_1#00326_1_5,train
00414_8#00414_8_1,train
00414_8#00414_8_2,train
00414_8#00414_8_3,train
00429_6#00429_6_1,train
00429_6#00429_6_2,train
00429_6#00429_6_3,train
00429_6#00429_6_4,train
00429_6#00429_6_5,train
00429_6#00429_6_6,train
00429_6#00429_6_7,train
00429_6#00429_6_8,train
00429_6#00429_6_9,train
00447_7#00447_7_1,train
00447_7#00447_7_2,train
00447_7#00447_7_3,train
00447_7#00447_7_4,train
00447_7#00447_7_5,train
00477_3#00477_3_1,train
00477_3#00477_3_2,train
00477_3#00477_3_3,train
00479_15#00479_15_1,train
00479_15#00479_15_2,train
00479_15#00479_15_3,train
00479_15#00479_15_4,train
00558_2#00558_2_2,train
00558_2#00558_2_3,train
00558_2#00558_2_4,train
00726_1#00726_1_1,train
00726_1#00726_1_10,train
00726_1#00726_1_11,train
00726_1#00726_1_12,train
00726_1#00726_1_13,train
00726_1#00726_1_14,train
00726_1#00726_1_15,train
00726_1#00726_1_16,train
00726_1#00726_1_17,train
00726_1#00726_1_18,train
00726_1#00726_1_2,train
00726_1#00726_1_3,train
00726_1#00726_1_4,train
00726_1#00726_1_5,train
00726_1#00726_1_6,train
00726_1#00726_1_7,train
00726_1#00726_1_8,train
00726_1#00726_1_9,train
00735_4#00735_4_1,train
00735_4#00735_4_10,train
00735_4#00735_4_11,train
00735_4#00735_4_12,train
00735_4#00735_4_13,train
00735_4#00735_4_14,train
00735_4#00735_4_15,train
00735_4#00735_4_16,train
00735_4#00735_4_17,train
00735_4#00735_4_18,train
00735_4#00735_4_19,train
00735_4#00735_4_2,train
00735_4#00735_4_20,train
00735_4#00735_4_3,train
00735_4#00735_4_4,train
00735_4#00735_4_5,train
00735_4#00735_4_6,train
00735_4#00735_4_7,train
00735_4#00735_4_8,train
00735_4#00735_4_9,train
00771_12#00771_12_1,train
00771_12#00771_12_2,train
00771_12#00771_12_3,train
00771_12#00771_12_4,train
00771_12#00771_12_5,train
00771_12#00771_12_6,train
00860_5#00860_5_1,train
00860_5#00860_5_2,train
00860_5#00860_5_3,train
00860_5#00860_5_4,train
00860_5#00860_5_5,train
00874_2#00874_2_1,train
00874_2#00874_2_2,train
00874_2#00874_2_4,train
00948_2#00948_2_1,train
00948_2#00948_2_2,train
00948_2#00948_2_3,train
00948_2#00948_2_5,train
00969_2#00969_2_1,train
00969_2#00969_2_2,train
