pairid,split
00691_3#00691_3_1,train
00691_3#00691_3_2,train
00691_3#00691_3_3,train
00691_3#00691_3_4,train
00691_3#00691_3_5,train
00691_3#00691_3_6,train
00732_12#00732_12_1,train
00732_12#00732_12_2,train
00732_12#00732_12_3,train
00732_12#00732_12_4,train
00797_5#00797_5_1,train
00797_5#00797_5_2,train
00797_5#00797_5_3,train
00797_5#00797_5_4,train
00797_5#00797_5_5,train
00827_1#00827_1_1,train
00827_1#00827_1_2,train
00827_1#00827_1_3,train
00827_1#00827_1_4,train
00827_1#00827_1_5,train
00827_1#00827_1_6,train
00827_1#00827_1_7,train
00862_2#00862_2_1,train
00862_2#00862_2_2,train
00862_2#00862_2_3,train
00862_2#00862_2_4,train
00862_2#00862_2_5,train
00862_2#00862_2_6,train
00915_5#00915_5_1,train
00915_5#00915_5_2,train
00915_5#00915_5_3,train
00915_5#00915_5_5,train
00915_5#00915_5_6,train
00924_7#00924_7_1,train
00924_7#00924_7_10,train
00924_7#00924_7_11,train
00924_7#00924_7_12,train
00924_7#00924_7_13,train
00924_7#00924_7_2,train
00924_7#00924_7_3,train
00924_7#00924_7_4,train
00924_7#00924_7_5,train
00924_7#00924_7_6,train
00924_7#00924_7_7,train
00924_7#00924_7_8,train
00924_7#00924_7_9,train
01087_3#01087_3_1,train
01087_3#01087_3_2,train
01087_3#01087_3_3,train
01087_3#01087_3_4,train
01220_7#01220_7_1,train
01220_7#01220_7_2,train
01220_7#01220_7_3,train
01220_7#01220_7_4,train
00074_3#00074_3_1,train
00074_3#00074_3_2,train
00074_3#00074_3_3,train
00074_3#00074_3_4,train
00074_4#00074_4_1,train
00074_4#00074_4_2,train
00074_4#00074_4_3,train
00113_1#00113_1_1,train
00113_1#00113_1_2,train
00113_1#00113_1_3,train
00113_1#00113_1_4,train
00113_1#00113_1_5,train
00115_6#00115_6_1,train
00115_6#00115_6_2,train
00115_6#00115_6_3,train
00115_6#00115_6_4,train
00146_7#00146_7_1,train
00146_7#00146_7_2,train
00146_7#00146_7_3,train
00183_2#00183_2_1,train
00183_2#00183_2_2,train
00183_2#00183_2_3,train
00230_9#00230_9_1,train
00230_9#00230_9_2,train
00230_9#00230_9_3,train
00230_9#00230_9_4,train
00230_9#00230_9_5,train
00409_3#00409_3_1,train
00409_3#00409_3_2,train
00409_3#00409_3_3,train
00409_3#00409_3_4,train
00409_3#00409_3_5,train
00409_3#00409_3_6,train
00409_3#00409_3_7,train
00494_1#00494_1_1,train
00494_1#00494_1_2,train
00494_1#00494_1_3,train
00494_1#00494_1_4,train
00494_1#00494_1_5,train
00494_1#00494_1_6,train
00494_1#00494_1_7,train
00494_1#00494_1_8,train
00494_1#00494_1_9,train
00543_1#00543_1_1,train
00543_1#00543_1_2,train
00543_1#00543_1_3,train
00543_1#00543_1_4,train
00677_10#00677_10_1,train
00677_10#00677_10_2,train
00677_10#00677_10_3,train
00688_3#00688_3_1,train
00688_3#00688_3_13,train
00688_3#00688_3_15,train
00688_3#00688_3_16,train
00688_3#00688_3_17,train
00688_3#00688_3_18,train
00688_3#00688_3_19,train
00688_3#00688_3_20,train
00688_3#00688_3_21,train
00688_3#00688_3_3,train
00688_3#00688_3_4,train
00688_3#00688_3_5,train
00688_3#00688_3_6,train
00688_3#00688_3_8,train
00688_3#00688_3_9,train
00691_1#00691_1_1,train
00691_1#00691_1_2,train
00691_1#00691_1_3,train
00691_1#00691_1_5,train
00691_7#00691_7_1,train
00691_7#00691_7_2,train
00691_7#00691_7_3,train
00691_7#00691_7_4,train
00691_7#00691_7_5,train
00691_7#00691_7_6,train
00691_7#00691_7_7,train
00691_7#00691_7_8,train
00691_7#00691_7_9,train
00758_15#00758_15_1,train
00758_15#00758_15_2,train
00758_15#00758_15_3,train
00758_9#00758_9_1,train
00758_9#00758_9_2,train
00758_9#00758_9_3,train
00758_9#00758_9_4,train
00758_9#00758_9_5,train
00793_6#00793_6_1,train
00793_6#00793_6_2,train
00793_6#00793_6_3,train
00793_6#00793_6_4,train
00825_7#00825_7_1,train
00825_7#00825_7_6,train
00825_7#00825_7_8,train
00827_7#00827_7_1,train
00827_7#00827_7_2,train
00827_7#00827_7_3,train
00827_7#00827_7_4,train
00839_1#00839_1_1,train
00839_1#00839_1_2,train
00839_1#00839_1_3,train
00839_1#00839_1_4,train
00839_1#00839_1_5,train
01026_7#01026_7_1,train
01026_7#01026_7_2,train
01026_7#01026_7_3,train
01026_7#01026_7_4,train
01045_3#01045_3_1,train
01045_3#01045_3_2,train
01045_3#01045_3_3,train
01151_6#01151_6_1,train
01151_6#01151_6_2,train
01151_6#01151_6_3,train
01151_6#01151_6_4,train
01151_6#01151_6_5,train
01185_1#01185_1_1,train
01185_1#01185_1_10,train
01185_1#01185_1_2,train
01185_1#01185_1_3,train
01185_1#01185_1_4,train
01185_1#01185_1_5,train
01185_1#01185_1_6,train
01185_1#01185_1_7,train
01185_1#01185_1_8,train
01185_1#01185_1_9,train
00087_8#00087_8_1,train
00087_8#00087_8_2,train
00087_8#00087_8_3,train
00187_4#00187_4_1,train
00187_4#00187_4_2,train
00187_4#00187_4_3,train
00281_10#00281_10_1,train
00281_10#00281_10_2,train
00281_10#00281_10_3,train
00281_10#00281_10_4,train
00281_10#00281_10_5,train
00324_6#00324_6_1,train
00324_6#00324_6_10,train
00324_6#00324_6_2,train
00324_6#00324_6_3,train
00324_6#00324_6_4,train
00324_6#00324_6_5,train
00324_6#00324_6_6,train
00324_6#00324_6_7,train
00324_6#00324_6_8,train
00324_6#00324_6_9,train
00439_4#00439_4_1,train
00439_4#00439_4_2,train
00439_4#00439_4_4,train
00439_4#00439_4_5,train
00439_4#00439_4_6,train
00439_4#00439_4_7,train
00440_3#00440_3_1,train
00440_3#00440_3_2,train
00440_3#00440_3_3,train
00563_7#00563_7_1,train
00563_7#00563_7_2,train
00563_7#00563_7_3,train
00563_7#00563_7_4,train
00563_7#00563_7_5,train
00568_5#00568_5_1,train
00568_5#00568_5_2,train
00568_5#00568_5_3,train
00568_5#00568_5_4,train
00568_5#00568_5_5,train
00568_5#00568_5_6,train
00568_5#00568_5_7,train
00586_4#00586_4_1,train
00586_4#00586_4_2,train
00586_4#00586_4_3,train
00586_4#00586_4_4,train
00586_4#00586_4_5,train
00586_4#00586_4_6,train
00586_4#00586_4_7,train
00586_4#00586_4_8,train
00586_4#00586_4_9,train
00596_8#00596_8_1,train
00596_8#00596_8_2,train
00596_8#00596_8_3,train
00596_8#00596_8_4,train
00596_8#00596_8_5,train
00651_5#00651_5_1,train
00651_5#00651_5_5,train
00651_5#00651_5_6,train
00715_6#00715_6_1,train
00715_6#00715_6_2,train
00715_6#00715_6_3,train
00788_7#00788_7_1,train
00788_7#00788_7_2,train
00788_7#00788_7_3,train
00788_7#00788_7_4,train
00901_4#00901_4_1,train
00901_4#00901_4_2,train
00901_4#00901_4_3,train
00901_4#00901_4_4,train
00901_4#00901_4_5,train
00915_7#00915_7_1,train
00915_7#00915_7_2,train
00915_7#00915_7_4,train
00915_7#00915_7_7,train
00975_8#00975_8_1,train
00975_8#00975_8_2,train
00975_8#00975_8_3,train
00975_8#00975_8_4,train
00975_8#00975_8_5,train
00975_8#00975_8_6,train
00975_8#00975_8_7,train
01071_4#01071_4_1,train
01071_4#01071_4_2,train
01071_4#01071_4_3,train
01071_4#01071_4_4,train
01075_1#01075_1_1,train
01075_1#01075_1_10,train
01075_1#01075_1_2,train
01075_1#01075_1_3,train
01075_1#01075_1_4,train
01075_1#01075_1_5,train
01075_1#01075_1_6,train
01075_1#01075_1_7,train
01075_1#01075_1_8,train
01075_1#01075_1_9,train
01151_18#01151_18_1,train
01151_18#01151_18_10,train
01151_18#01151_18_11,train
01151_18#01151_18_12,train
01151_18#01151_18_13,train
01151_18#01151_18_14,train
01151_18#01151_18_15,train
01151_18#01151_18_16,train
01151_18#01151_18_17,train
01151_18#01151_18_18,train
01151_18#01151_18_19,train
01151_18#01151_18_2,train
01151_18#01151_18_3,train
01151_18#01151_18_4,train
01151_18#01151_18_5,train
01151_18#01151_18_6,train
01151_18#01151_18_7,train
01151_18#01151_18_8,train
01151_18#01151_18_9,train
01190_1#01190_1_1,train
01190_1#01190_1_10,train
01190_1#01190_1_2,train
01190_1#01190_1_3,train
01190_1#01190_1_4,train
01190_1#01190_1_5,train
01190_1#01190_1_6,train
01190_1#01190_1_7,train
01190_1#01190_1_8,train
01190_1#01190_1_9,train
00138_2#00138_2_1,train
00138_2#00138_2_2,train
00138_2#00138_2_3,train
00138_2#00138_2_4,train
00138_2#00138_2_5,train
00138_2#00138_2_7,train
00178_3#00178_3_1,train
00178_3#00178_3_2,train
00178_3#00178_3_3,train
00178_3#00178_3_4,train
00178_3#00178_3_5,train
00178_3#00178_3_6,train
00178_3#00178_3_7,train
00213_4#00213_4_1,train
00213_4#00213_4_3,train
00213_4#00213_4_7,train
00213_4#00213_4_8,train
00246_8#00246_8_1,train
00246_8#00246_8_2,train
00246_8#00246_8_3,train
00246_8#00246_8_4,train
00262_4#00262_4_1,train
00262_4#00262_4_2,train
00262_4#00262_4_3,train
00262_4#00262_4_4,train
00262_4#00262_4_5,train
00347_3#00347_3_1,train
00347_3#00347_3_2,train
00347_3#00347_3_3,train
00347_3#00347_3_4,train
00347_3#00347_3_5,train
00347_3#00347_3_6,train
00347_3#00347_3_7,train
00347_3#00347_3_8,train
00354_1#00354_1_1,train
00354_1#00354_1_2,train
00354_1#00354_1_3,train
00354_1#00354_1_4,train
00355_1#00355_1_1,train
00355_1#00355_1_2,train
00355_1#00355_1_3,train
00355_1#00355_1_4,train
00355_1#00355_1_5,train
00389_6#00389_6_1,train
00389_6#00389_6_2,train
00389_6#00389_6_3,train
00389_6#00389_6_4,train
00389_6#00389_6_5,train
00389_6#00389_6_6,train
00603_3#00603_3_1,train
00603_3#00603_3_10,train
00603_3#00603_3_2,train
00603_3#00603_3_3,train
00603_3#00603_3_4,train
00603_3#00603_3_5,train
00603_3#00603_3_6,train
00603_3#00603_3_7,train
00603_3#00603_3_8,train
00603_3#00603_3_9,train
00605_2#00605_2_1,train
00605_2#00605_2_2,train
00605_2#00605_2_3,train
00605_3#00605_3_1,train
00605_3#00605_3_2,train
00605_3#00605_3_3,train
00643_7#00643_7_1,train
00643_7#00643_7_10,train
00643_7#00643_7_2,train
00643_7#00643_7_3,train
00643_7#00643_7_4,train
00643_7#00643_7_5,train
00643_7#00643_7_6,train
00643_7#00643_7_7,train
00643_7#00643_7_8,train
00643_7#00643_7_9,train
00757_1#00757_1_1,train
00757_1#00757_1_2,train
00757_1#00757_1_3,train
00757_1#00757_1_4,train
00757_1#00757_1_5,train
00757_1#00757_1_6,train
00757_1#00757_1_8,train
00757_2#00757_2_1,train
00757_2#00757_2_2,train
00757_2#00757_2_3,train
00839_7#00839_7_1,train
00839_7#00839_7_2,train
00839_7#00839_7_3,train
00839_7#00839_7_4,train
00839_7#00839_7_5,train
00875_6#00875_6_1,train
00875_6#00875_6_2,train
00875_6#00875_6_3,train
00875_6#00875_6_4,train
00875_6#00875_6_5,train
00929_1#00929_1_1,train
00929_1#00929_1_2,train
00929_1#00929_1_3,train
00929_1#00929_1_4,train
00930_2#00930_2_1,train
00930_2#00930_2_10,train
00930_2#00930_2_11,train
00930_2#00930_2_2,train
00930_2#00930_2_3,train
00930_2#00930_2_4,train
00930_2#00930_2_5,train
00930_2#00930_2_6,train
00930_2#00930_2_7,train
00930_2#00930_2_8,train
00930_2#00930_2_9,train
01066_9#01066_9_1,train
01066_9#01066_9_2,train
01066_9#01066_9_3,train
01066_9#01066_9_4,train
01066_9#01066_9_5,train
01073_1#01073_1_1,train
01073_1#01073_1_2,train
01073_1#01073_1_3,train
01073_1#01073_1_4,train
01073_1#01073_1_5,train
01073_1#01073_1_7,train
01073_1#01073_1_8,train
01073_1#01073_1_9,train
01250_15#01250_15_1,train
01250_15#01250_15_2,train
01250_15#01250_15_3,train
00016_5#00016_5_1,train
00016_5#00016_5_2,train
00016_5#00016_5_3,train
00016_5#00016_5_4,train
00130_1#00130_1_1,train
00130_1#00130_1_10,train
00130_1#00130_1_2,train
00130_1#00130_1_3,train
00130_1#00130_1_4,train
00130_1#00130_1_5,train
00130_1#00130_1_6,train
00130_1#00130_1_7,train
00130_1#00130_1_8,train
00130_1#00130_1_9,train
00196_10#00196_10_1,train
00196_10#00196_10_2,train
00196_10#00196_10_3,train
00196_10#00196_10_4,train
00196_10#00196_10_5,train
00258_2#00258_2_1,train
00258_2#00258_2_2,train
00258_2#00258_2_3,train
00258_2#00258_2_4,train
00258_2#00258_2_5,train
00258_2#00258_2_6,train
00258_2#00258_2_7,train
00258_2#00258_2_8,train
00258_2#00258_2_9,train
00268_3#00268_3_1,train
00268_3#00268_3_2,train
00268_3#00268_3_3,train
00268_3#00268_3_4,train
00281_2#00281_2_10,train
00281_2#00281_2_2,train
00281_2#00281_2_3,train
00281_2#00281_2_4,train
00281_2#00281_2_5,train
00281_2#00281_2_6,train
00281_2#00281_2_7,train
00281_2#00281_2_8,train
00281_2#00281_2_9,train
00384_3#00384_3_2,train
00384_3#00384_3_3,train
00384_3#00384_3_4,train
00384_3#00384_3_5,train
00389_2#00389_2_1,train
00389_2#00389_2_2,train
00389_2#00389_2_3,train
00389_2#00389_2_4,train
00441_4#00441_4_1,train
00441_4#00441_4_2,train
00441_4#00441_4_3,train
00441_4#00441_4_4,train
00460_2#00460_2_1,train
00460_2#00460_2_2,train
00460_2#00460_2_3,train
00474_4#00474_4_1,train
00474_4#00474_4_10,train
00474_4#00474_4_2,train
00474_4#00474_4_3,train
00474_4#00474_4_5,train
00474_4#00474_4_6,train
00474_4#00474_4_7,train
00474_4#00474_4_8,train
00474_4#00474_4_9,train
00562_5#00562_5_1,train
00562_5#00562_5_2,train
00562_5#00562_5_3,train
00562_5#00562_5_4,train
00607_7#00607_7_1,train
00607_7#00607_7_2,train
00607_7#00607_7_3,train
00607_7#00607_7_4,train
00607_7#00607_7_5,train
00626_3#00626_3_1,train
00626_3#00626_3_2,train
00626_3#00626_3_3,train
00626_3#00626_3_4,train
00632_3#00632_3_1,train
00632_3#00632_3_2,train
00632_3#00632_3_3,train
00632_3#00632_3_4,train
00632_3#00632_3_5,train
00632_3#00632_3_6,train
00654_4#00654_4_1,train
00654_4#00654_4_2,train
00654_4#00654_4_3,train
00729_3#00729_3_1,train
00729_3#00729_3_2,train
00729_3#00729_3_3,train
00732_2#00732_2_1,train
00732_2#00732_2_2,train
00732_2#00732_2_3,train
00732_2#00732_2_4,train
00839_2#00839_2_1,train
00839_2#00839_2_2,train
00839_2#00839_2_3,train
00839_2#00839_2_4,train
01067_1#01067_1_1,train
01067_1#01067_1_2,train
01067_1#01067_1_4,train
01067_1#01067_1_5,train
01067_1#01067_1_6,train
01067_1#01067_1_7,train
01067_1#01067_1_8,train
01169_4#01169_4_1,train
01169_4#01169_4_10,train
01169_4#01169_4_11,train
01169_4#01169_4_12,train
01169_4#01169_4_2,train
01169_4#01169_4_3,train
01169_4#01169_4_4,train
01169_4#01169_4_5,train
01169_4#01169_4_6,train
01169_4#01169_4_7,train
01169_4#01169_4_8,train
01169_4#01169_4_9,train
00007_5#00007_5_1,train
00007_5#00007_5_2,train
00007_5#00007_5_3,train
00007_5#00007_5_4,train
00007_5#00007_5_5,train
00007_5#00007_5_6,train
00071_5#00071_5_1,train
00071_5#00071_5_2,train
00071_5#00071_5_3,train
00087_5#00087_5_1,train
00087_5#00087_5_2,train
00087_5#00087_5_3,train
00126_14#00126_14_1,train
00126_14#00126_14_2,train
00126_14#00126_14_3,train
00174_1#00174_1_1,train
00174_1#00174_1_2,train
00174_1#00174_1_3,train
00174_1#00174_1_4,train
00174_1#00174_1_5,train
00174_1#00174_1_6,train
00174_1#00174_1_7,train
00174_1#00174_1_8,train
00213_6#00213_6_1,train
00213_6#00213_6_10,train
00213_6#00213_6_3,train
00213_6#00213_6_4,train
00213_6#00213_6_8,train
00213_6#00213_6_9,train
00347_4#00347_4_1,train
00347_4#00347_4_2,train
00347_4#00347_4_3,train
00347_4#00347_4_4,train
00347_4#00347_4_5,train
00347_4#00347_4_6,train
00389_3#00389_3_1,train
00389_3#00389_3_10,train
00389_3#00389_3_2,train
00389_3#00389_3_3,train
00389_3#00389_3_4,train
00389_3#00389_3_5,train
00389_3#00389_3_6,train
00389_3#00389_3_7,train
00389_3#00389_3_8,train
00389_3#00389_3_9,train
00423_11#00423_11_1,train
00423_11#00423_11_2,train
00423_11#00423_11_3,train
00460_17#00460_17_1,train
00460_17#00460_17_11,train
00460_17#00460_17_12,train
00460_17#00460_17_13,train
00460_17#00460_17_14,train
00460_17#00460_17_15,train
00460_17#00460_17_17,train
00460_17#00460_17_18,train
00460_17#00460_17_19,train
00460_17#00460_17_2,train
00460_17#00460_17_21,train
00460_17#00460_17_22,train
00460_17#00460_17_23,train
00460_17#00460_17_24,train
00460_17#00460_17_25,train
00460_17#00460_17_26,train
00460_17#00460_17_27,train
00460_17#00460_17_28,train
00460_17#00460_17_3,train
00460_17#00460_17_30,train
00460_17#00460_17_31,train
00460_17#00460_17_32,train
00460_17#00460_17_33,train
00460_17#00460_17_35,train
00460_17#00460_17_36,train
00460_17#00460_17_37,train
00460_17#00460_17_4,train
00460_17#00460_17_5,train
00460_17#00460_17_8,train
00460_17#00460_17_9,train
00547_6#00547_6_1,train
00547_6#00547_6_2,train
00547_6#00547_6_3,train
00603_4#00603_4_1,train
00603_4#00603_4_2,train
00603_4#00603_4_3,train
00603_4#00603_4_4,train
00782_8#00782_8_1,train
00782_8#00782_8_2,train
00782_8#00782_8_3,train
00825_2#00825_2_1,train
00825_2#00825_2_2,train
00825_2#00825_2_3,train
00825_2#00825_2_4,train
00839_10#00839_10_1,train
00839_10#00839_10_2,train
00839_10#00839_10_3,train
00839_10#00839_10_4,train
00839_2#00839_2_5,train
00839_2#00839_2_6,train
00839_2#00839_2_7,train
00841_6#00841_6_1,train
00841_6#00841_6_10,train
00841_6#00841_6_11,train
00841_6#00841_6_4,train
00841_6#00841_6_8,train
00841_6#00841_6_9,train
01012_10#01012_10_1,train
01012_10#01012_10_2,train
01012_10#01012_10_3,train
01012_10#01012_10_4,train
01012_10#01012_10_5,train
01129_3#01129_3_1,train
01129_3#01129_3_2,train
01129_3#01129_3_3,train
01129_3#01129_3_4,train
01129_3#01129_3_5,train
01129_3#01129_3_6,train
01190_3#01190_3_1,train
01190_3#01190_3_2,train
01190_3#01190_3_3,train
01190_3#01190_3_4,train
01190_3#01190_3_5,train
01190_3#01190_3_6,train
00009_5#00009_5_1,train
00009_5#00009_5_2,train
00009_5#00009_5_3,train
00016_16#00016_16_1,train
00016_16#00016_16_10,train
00016_16#00016_16_11,train
00016_16#00016_16_2,train
00016_16#00016_16_3,train
00016_16#00016_16_4,train
00016_16#00016_16_5,train
00016_16#00016_16_6,train
00016_16#00016_16_7,train
00016_16#00016_16_8,train
00016_16#00016_16_9,train
00035_1#00035_1_1,train
00035_1#00035_1_2,train
00035_1#00035_1_3,train
00035_1#00035_1_4,train
00035_1#00035_1_5,train
00071_5#00071_5_4,train
00126_9#00126_9_1,train
00126_9#00126_9_2,train
00126_9#00126_9_3,train
00126_9#00126_9_4,train
00126_9#00126_9_5,train
00187_11#00187_11_1,train
00187_11#00187_11_2,train
00187_11#00187_11_3,train
00187_11#00187_11_4,train
00187_11#00187_11_5,train
00187_11#00187_11_6,train
00206_1#00206_1_1,train
00206_1#00206_1_2,train
00206_1#00206_1_3,train
00206_1#00206_1_5,train
00206_1#00206_1_7,train
00206_1#00206_1_8,train
00206_1#00206_1_9,train
00272_12#00272_12_1,train
00272_12#00272_12_2,train
00272_12#00272_12_3,train
00272_12#00272_12_4,train
00272_12#00272_12_5,train
00272_12#00272_12_6,train
00277_4#00277_4_1,train
00277_4#00277_4_2,train
00277_4#00277_4_3,train
00277_4#00277_4_4,train
00281_3#00281_3_1,train
00281_3#00281_3_2,train
00281_3#00281_3_3,train
00290_14#00290_14_1,train
00290_14#00290_14_2,train
00290_14#00290_14_3,train
00290_14#00290_14_4,train
00290_14#00290_14_5,train
00290_14#00290_14_6,train
00293_5#00293_5_1,train
00293_5#00293_5_2,train
00293_5#00293_5_3,train
00293_5#00293_5_4,train
00317_14#00317_14_1,train
00317_14#00317_14_2,train
00317_14#00317_14_3,train
00454_8#00454_8_1,train
00454_8#00454_8_2,train
00454_8#00454_8_3,train
00454_8#00454_8_4,train
00454_8#00454_8_5,train
00454_8#00454_8_6,train
00454_8#00454_8_7,train
00603_11#00603_11_1,train
00603_11#00603_11_2,train
00603_11#00603_11_3,train
00603_11#00603_11_4,train
00603_5#00603_5_1,train
00603_5#00603_5_10,train
00688_5#00688_5_1,train
00688_5#00688_5_2,train
00688_5#00688_5_3,train
00782_12#00782_12_1,train
00782_12#00782_12_10,train
00782_12#00782_12_2,train
00782_12#00782_12_3,train
00782_12#00782_12_4,train
00782_12#00782_12_5,train
00782_12#00782_12_6,train
00782_12#00782_12_7,train
00782_12#00782_12_8,train
00782_12#00782_12_9,train
00837_2#00837_2_1,train
00837_2#00837_2_2,train
00837_2#00837_2_3,train
00837_2#00837_2_4,train
00837_2#00837_2_6,train
00837_2#00837_2_7,train
00837_2#00837_2_8,train
00975_2#00975_2_1,train
00975_2#00975_2_10,train
