pairid,argid,propid_to,propid_from,text_to,text_from,relation,causal_3_cause,causal_3_obstruct
00726_3#00726_3_2,00726,00726_3,00726_3_2,The US government should fund embryonic stem cell research.,"Life only begins when humans take their first breath, claiming that a destruction of an embryo or fetus before this point is not the destruction of life:",1,0.07718266546726227,0.000730051368009299
00447_3#00447_3_7,00447,00447_3,00447_3_7,"Gays should be allowed to serve openly in the US military. ""Don""t ask don""t tell"" is good policy.",Minority of troop discomfort with gays is enough to damage cohesion.,-1,0.002584418747574091,2.7523103199200705e-05
00447_8#00447_8_2,00447,00447_8,00447_8_2,"Gays should be allowed to serve openly in the US military. ""Don""t ask don""t tell"" is good policy.","""Don""t ask don""t tell is inconsistent with conservative ideals",1,0.0005370283615775406,1.0937264960375614e-05
00447_8#00447_8_8,00447,00447_8,00447_8_8,"Gays should be allowed to serve openly in the US military. ""Don""t ask don""t tell"" is good policy.","Don""t ask don""t tell wrongly forces gay servicemen to lie",1,0.0006066799978725612,1.3652962479682174e-05
00447_18#00447_18_4,00447,00447_18,00447_18_4,"Gays should be allowed to serve openly in the US military. ""Don""t ask don""t tell"" is good policy.","""Don""t ask don""t tell"" damages gay troop relationships",1,0.00010961603402392939,1.1977200301771518e-05
00513_4#00513_4_4,00513,00513_4,00513_4_4,Countries should place some limitations on foreign investments.,Putting a cap on foreign investment and so reducing the likelihood of a bubble economy developing acts as a spur to local investors to invest their money in the home economy.,1,0.0008107913890853524,2.092150316457264e-05
00803_4#00803_4_3,00803,00803_4,00803_4_3,Countries should place some limitations on foreign investments.,Putting a cap on foreign investment and so reducing the likelihood of a bubble economy developing acts as a spur to local investors to invest their money in the home economy.,1,0.0008107913890853524,2.092150316457264e-05
00325_1#00325_1_3,00325,00325_1,00325_1_3,Abortions should be limited to 3 months within conception.,"If there is to be common ground or compromise, it may be in fixing the point during pregnancy which there is consensus that abortions should be limited.",1,0.00010451904381625354,6.590362318092957e-05
00508_5#00508_5_2,00508,00508_5,00508_5_2,Governments should have the power to intern suspects without trial.,"The war on terror is not like past, conventional conflicts, and the executive branch should not be able to take wartime powers simply on its own declaration.",1,0.001122989458963275,1.9869768948410638e-05
00042_20#00042_20_1,00042,00042_20,00042_20_1,"Troops should be withdrawn from Iraq as immediately, and before conditions permit.","Despite promising developments, it is unrealistic to expect Iraqs own forces to be able to take over fully in the near future.",-1,0.0002794422034639865,1.1953599823755212e-05
00096_5#00096_5_1,00096,00096_5,00096_5_1,Governments should have the power to intern suspects without trial.,"The war on terror is not like past, conventional conflicts, and the executive branch should not be able to take wartime powers simply on its own declaration.",1,0.001122989458963275,1.9869768948410638e-05
00447_4#00447_4_2,00447,00447_4,00447_4_2,"Gays should be allowed to serve openly in the US military. ""Don""t ask don""t tell"" is good policy.","""Don""t ask don""t tell"" maintains modest sexual values",-1,0.001124588306993246,9.97802271740511e-06
00447_4#00447_4_3,00447,00447_4,00447_4_3,"Gays should be allowed to serve openly in the US military. ""Don""t ask don""t tell"" is good policy.","""Don""t ask don""t tell"" preserves US military values",-1,0.000172125015524216,1.2580841030285228e-05
00680_6#00680_6_2,00680,00680_6,00680_6_2,Nato should continue to expand into East Europe and possible beyond.,NATO expansion can only lead to the overstretching of the organisation and thus the undermining of stability for the entirety of Europe.,-1,0.012995160184800625,8.49960561026819e-05
00508_1#00508_1_1,00508,00508_1,00508_1_1,Governments should have the power to intern suspects without trial.,"The war on terror is not truly winnable, making it wrong to ""intern"" or detain on the indefinite basis of such a war.",-1,0.003163389628753066,4.6346645831363276e-05
00726_3#00726_3_1,00726,00726_3,00726_3_1,The US government should fund embryonic stem cell research.,"""Life"" can only begin in the womb, not in a laboratory, making the destruction of embryos that never existed in the womb acceptable.",1,0.04031894728541374,0.00010934722376987338
00726_1#00726_1_13,00726,00726_1,00726_1_13,The US government should fund embryonic stem cell research.,"The current cost of Alzheimers disease to American society, which some sources argue would be eliminated through the discovery of a cure through stem cell research:",1,0.4246654808521271,0.0005152142257429659
00030_1#00030_1_1,00030,00030_1,00030_1_1,Sado-masochism should be legalised.,A prohibition of sado-masochism is simply inconsistent with the liberty that governments already permit their citizens to injure each other and themselves.,1,0.051266442984342575,0.00041342974873259664
00030_1#00030_1_2,00030,00030_1,00030_1_2,Sado-masochism should be legalised.,"Counter that boxing is a primary example of an activity that involves the direct, intentional harm to ones self and other individuals, and which is legal:",1,0.7978859543800354,6.535553256981075e-05
00909_2#00909_2_3,00909,00909_2,00909_2_3,Doctors should be allowed to prescribe contraception for girls under the age of 16.,"The government cannot allow for the provision of condoms to youths, such that it implicitly condones breaking the law:",-1,0.0065913936123251915,3.438343628658913e-05
00424_1#00424_1_6,00424,00424_1,00424_1_6,Governments should choose open source software in order to encourage its use.,"Open-source software usually lacks customer support and trouble shooting like closed-source software, meaning governments have to pay extra for that support:",-1,0.002725825412198901,3.20571634802036e-05
00508_6#00508_6_3,00508,00508_6,00508_6_3,Governments should have the power to intern suspects without trial.,"At a time when our society is under threat, it is more important to protect our intelligence sources than it is to try and punish individual terrorists.",1,0.004121862817555666,2.7302548915031366e-05
00328_4#00328_4_11,00328,00328_4,00328_4_11,The United States Congress should allow drilling for oil in the Arctic National Wildlife Refuge.,The relative insignificance of ANWR oil supplies makes it a poor means to reducing US foreign oil dependencies.,-1,0.01377189066261053,6.970443791942671e-05
00055_11#00055_11_3,00055,00055_11,00055_11_3,Iraq should be partitioned into three autonomous sectarian regions.,"Iraqs history as a united country has resulted only in violence and demanded hard-handed governance, and partitioning it would solve this problem:",1,0.17130981385707855,0.00024744949769228697
00447_11#00447_11_5,00447,00447_11,00447_11_5,"Gays should be allowed to serve openly in the US military. ""Don""t ask don""t tell"" is good policy.","General statements against ""don""t ask don""t tell""",1,0.9988836646080017,3.0066150429775007e-05
00889_29#00889_29_5,00889,00889_29,00889_29_5,Tibet should seek and gain independence.,"The Tibetan language is related to the Chinese Language, but is clearly distinct, as seen when it is compared to Mandarin, Cantonese, and the other Chinese dialects/languages",1,0.24087943136692047,0.0002634739503264427
00273_1#00273_1_5,00273,00273_1,00273_1_5,Governments should choose open source software in order to encourage its use.,"Open-source software usually lacks customer support and trouble shooting like closed-source software, meaning governments have to pay extra for that support:",-1,0.002725825412198901,3.20571634802036e-05
00096_1#00096_1_3,00096,00096_1,00096_1_3,Governments should have the power to intern suspects without trial.,"The war on terror is not truly winnable, making it wrong to ""intern"" or detain on the indefinite basis of such a war.",-1,0.003163389628753066,4.6346645831363276e-05
00108_3#00108_3_1,00108,00108_3,00108_3_1,The present international ban on trading elephant ivory should be lifted.,"""The experimental export of raw ivory in 1999 from Botswana, Namibia and Zimbabwe (conducted under rigorous CITES supervision) was successful in all respects.",1,0.12162387371063232,8.374682511202991e-05
